Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
File,MapredLocalTask.java,23.0,2.0,18.0,3.0,4.0,4.0,4.0,1.0,2.0,74.0,0.0,1.0,1.0,5.0,18.0,17.0,6.0,18.0,0.0,3.0,0.0,15.0,549.0,69.0,401.0,162.0,233.0,79.0,236.0,311.0,158.0,203.0,23.0,23.0,25.0,2.0,87.0,0.2,63.0,63.0,66.0,26.0,0.0,4.5625,24.0,1.0,11.0,79.0,1.0,3786.3125,60481.0,0.0,1.0625,4.0,1.0
File,MapredLocalWork.java,6.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,19.0,0.0,1.0,0.0,1.0,30.0,30.0,10.0,30.0,0.0,2.0,0.0,28.0,259.0,44.0,184.0,74.0,78.0,31.0,85.0,131.0,69.0,71.0,5.0,5.0,5.0,1.0,88.0,0.17,44.0,44.0,48.0,30.0,1.0,4.535714285714286,18.0,1.0,3.25,30.0,1.0,1.5714285714285714,5.0,0.0,0.3928571428571428,3.0,0.0
File,MapredParquetInputFormat.java,11.0,0.0,11.0,0.0,2.0,2.0,2.0,2.0,1.0,12.5,0.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,79.0,10.0,49.0,25.0,16.0,20.0,23.0,31.0,19.0,13.0,5.0,5.0,5.0,1.5,16.5,0.41,7.0,7.0,7.0,5.0,0.0,3.0,9.0,1.0,3.333333333333333,7.0,1.0,2.333333333333333,5.0,0.0,1.0,3.0,0.0
File,MapredParquetOutputFormat.java,11.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,18.33333333333333,0.3333333333333333,1.0,0.0,1.0,6.0,6.0,1.0,6.0,0.0,0.0,1.0,5.0,129.0,18.0,88.0,61.0,21.0,23.0,45.0,54.0,40.0,17.0,3.0,3.0,3.0,2.0,11.0,0.26,8.0,8.0,8.0,6.0,0.0,2.7,10.0,1.0,4.6,12.0,1.0,1.5,4.0,0.0,0.3,1.0,0.0
File,MapredWork.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,90.0,18.0,51.0,25.0,20.0,21.0,25.0,38.0,22.0,19.0,3.0,3.0,3.0,2.0,56.0,0.41,13.0,13.0,13.0,9.0,2.0,15.0,63.0,1.0,1.6666666666666667,4.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,0.0
File,MaskAndFilterInfo.java,9.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,40.0,5.0,18.0,10.0,6.0,17.0,13.0,15.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0,0.94,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,MatchPath.java,13.0,1.0,11.0,1.0,2.0,2.0,2.0,1.0,1.0,10.25,0.3333333333333333,12.0,7.0,1.0,55.0,48.0,34.0,55.0,3.0,10.0,13.0,29.0,938.0,119.0,705.0,271.0,346.0,114.0,338.0,454.0,237.0,289.0,6.0,6.0,8.0,1.5,39.833333333333336,0.16,97.0,97.0,109.0,59.0,0.0,3.3404255319148937,9.0,1.0,5.531914893617022,25.0,0.0,2.042553191489361,10.0,0.0,0.6382978723404256,3.0,0.0
File,MathExpr.java,10.0,0.0,9.0,0.0,3.0,3.0,4.0,2.0,1.0,4.0,0.0,1.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,226.0,25.0,152.0,25.0,90.0,50.0,63.0,107.0,28.0,79.0,14.0,14.0,24.0,1.0,0.0,0.33,46.0,46.0,56.0,25.0,1.0,1.9411764705882355,10.0,1.0,1.6470588235294117,6.0,1.0,2.8823529411764706,14.0,0.0,0.7058823529411765,4.0,0.0
File,MathFuncDoubleToDouble.java,9.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,7.0,4.0,1.0,0.0,1.0,10.0,10.0,2.0,10.0,0.0,0.0,2.0,8.0,136.0,19.0,87.0,32.0,47.0,31.0,49.0,69.0,32.0,37.0,11.0,11.0,11.0,2.0,56.0,0.36,19.0,19.0,19.0,9.0,0.0,2.75,12.0,1.0,1.625,6.0,0.0,3.25,20.0,0.0,0.375,3.0,0.0
File,MathFuncLongToDouble.java,9.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,10.0,10.0,2.0,10.0,0.0,0.0,2.0,8.0,136.0,19.0,87.0,32.0,47.0,31.0,49.0,69.0,32.0,37.0,11.0,11.0,11.0,2.0,56.0,0.36,19.0,19.0,19.0,9.0,0.0,2.875,13.0,1.0,1.625,6.0,0.0,3.25,20.0,0.0,0.375,3.0,0.0
File,MathFuncLongToLong.java,10.0,1.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,9.0,9.0,2.0,9.0,0.0,0.0,1.0,8.0,128.0,18.0,82.0,30.0,45.0,29.0,47.0,66.0,31.0,35.0,11.0,11.0,11.0,2.0,50.0,0.35,18.0,18.0,18.0,8.0,0.0,2.4285714285714284,12.0,1.0,1.5714285714285714,5.0,0.0,3.571428571428572,20.0,0.0,0.4285714285714285,3.0,0.0
File,MaxByteArrayOutputStream.java,12.0,0.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,76.0,8.0,23.0,9.0,9.0,45.0,11.0,17.0,9.0,9.0,2.0,2.0,2.0,1.0,0.0,1.96,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
File,MegaStruct.java,17.0,1.0,16.0,0.0,4.0,4.0,5.0,2.0,2.2,18.2,0.0,6.0,3.0,31.0,162.0,161.0,43.0,164.0,1.0,2.0,0.0,161.0,3128.0,285.0,2798.0,451.0,1802.0,105.0,1322.0,1977.0,486.0,1633.0,62.0,62.0,142.0,1.4,18.4,0.04,725.0,630.0,825.0,288.0,0.0,4.515723270440252,43.0,0.0,4.163522012578617,68.0,0.0,0.0,999999999.0,0.0,0.3584905660377358,5.0,0.0
File,MemoryBuffer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,3.0,6.0,5.0,0.0,23.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.0,1.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,MemoryDecider.java,17.0,2.0,14.0,1.0,3.0,3.0,3.0,1.0,2.0,14.6,0.0,5.0,0.0,1.0,13.0,13.0,4.0,13.0,0.0,7.0,0.0,6.0,305.0,48.0,226.0,98.0,117.0,34.0,129.0,177.0,99.0,99.0,15.0,15.0,15.0,1.0,14.4,0.15,39.0,39.0,41.0,13.0,0.0,2.5,6.0,1.0,5.666666666666667,29.0,1.0,13.416666666666666,133.0,0.0,0.9166666666666666,4.0,0.0
File,MemoryManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,5.416666666666667,0.3333333333333333,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,27.0,2.0,7.0,6.0,0.0,18.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.25,27.166666666666668,2.57,0.0,0.0,0.0,0.0,0.0,2.224489795918368,12.0,0.0,2.4285714285714284,11.0,0.0,2.7551020408163267,67.0,0.0,0.4081632653061224,4.0,0.0
File,MemoryManager.java,11.0,0.0,7.0,4.0,2.0,2.0,2.0,1.0,1.3333333333333333,5.416666666666667,0.3333333333333333,4.0,0.0,2.0,12.0,12.0,8.0,12.0,2.0,2.0,0.0,8.0,212.0,18.0,111.0,44.0,54.0,83.0,56.0,81.0,42.0,46.0,4.0,4.0,4.0,1.25,27.166666666666668,0.75,20.0,20.0,21.0,11.0,0.0,2.224489795918368,12.0,0.0,2.4285714285714284,11.0,0.0,2.7551020408163267,67.0,0.0,0.4081632653061224,4.0,0.0
File,MemoryTokenStore.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,18.0,1.0,1.0,0.0,1.0,12.0,12.0,4.0,12.0,0.0,0.0,0.0,12.0,137.0,19.0,96.0,51.0,35.0,22.0,40.0,61.0,36.0,34.0,2.0,2.0,2.0,1.0,77.0,0.23,19.0,19.0,19.0,12.0,0.0,2.5384615384615383,7.0,0.0,3.769230769230769,12.0,1.0,1.5384615384615383,2.0,0.0,0.5384615384615384,1.0,0.0
File,MergeFileInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,6.0,12.0,11.0,0.0,17.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,MergeFileMapper.java,17.0,1.0,17.0,0.0,3.0,3.0,3.0,1.0,2.0,18.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,106.0,10.0,74.0,33.0,37.0,22.0,45.0,54.0,29.0,28.0,4.0,4.0,4.0,2.0,33.0,0.3,8.0,8.0,8.0,3.0,3.0,4.333333333333333,5.0,3.0,7.0,14.0,2.0,2.6666666666666665,4.0,1.0,1.6666666666666667,3.0,0.0
File,MergeFileOutputFormat.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,4.5,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,46.0,7.0,22.0,13.0,5.0,17.0,10.0,14.0,12.0,2.0,1.0,1.0,1.0,2.0,0.0,0.77,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,MergeFileRecordProcessor.java,24.0,2.0,20.0,3.0,4.0,4.0,4.0,2.0,1.5,24.0,0.0,2.0,0.0,2.0,8.0,8.0,7.0,8.0,4.0,2.0,0.0,2.0,265.0,32.0,194.0,65.0,117.0,41.0,111.0,144.0,60.0,93.0,8.0,8.0,8.0,1.5,34.5,0.21,29.0,29.0,32.0,14.0,0.0,6.428571428571429,20.0,1.0,12.285714285714286,45.0,1.0,9.0,30.0,0.0,1.5714285714285714,3.0,1.0
File,MergeFileTask.java,21.0,3.0,16.0,2.0,3.0,3.0,3.0,1.0,3.0,40.0,0.0,1.0,0.0,0.0,8.0,8.0,3.0,8.0,0.0,1.0,0.0,7.0,240.0,34.0,169.0,70.0,91.0,37.0,96.0,124.0,61.0,74.0,18.0,18.0,19.0,2.0,79.0,0.22,26.0,26.0,27.0,8.0,0.0,4.0,21.0,0.0,7.75,52.0,1.0,215.5,1716.0,0.0,0.75,5.0,1.0
File,MergeFileTezProcessor.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,44.0,5.0,18.0,12.0,3.0,21.0,10.0,13.0,10.0,3.0,1.0,1.0,1.0,3.0,0.0,1.17,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,MergeFileWork.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,24.0,0.0,1.0,0.0,1.0,20.0,20.0,7.0,20.0,0.0,0.0,0.0,20.0,240.0,28.0,174.0,76.0,75.0,38.0,82.0,116.0,62.0,61.0,7.0,7.0,10.0,4.0,84.0,0.22,33.0,33.0,36.0,23.0,0.0,2.388888888888889,8.0,1.0,2.2222222222222223,17.0,1.0,1.5555555555555556,8.0,0.0,0.3333333333333333,4.0,0.0
File,MergeJoinProc.java,59.0,11.0,43.0,5.0,5.0,5.0,6.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,15.0,63.0,34.0,32.0,22.0,45.0,53.0,31.0,28.0,5.0,5.0,6.0,2.0,0.0,0.35,5.0,5.0,6.0,1.0,2.0,4.0,8.0,2.0,10.333333333333334,26.0,1.0,4.0,9.0,0.0,0.6666666666666666,1.0,0.0
File,MergeJoinWork.java,6.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,21.0,21.0,3.0,21.0,0.0,1.0,0.0,20.0,182.0,28.0,124.0,55.0,40.0,30.0,44.0,79.0,42.0,39.0,8.0,8.0,10.0,3.0,87.0,0.24,31.0,31.0,33.0,21.0,0.0,2.8,22.0,0.0,2.55,5.0,1.0,2.9,36.0,0.0,0.3,3.0,0.0
File,MessageDeserializer.java,20.0,1.0,18.0,2.0,8.0,2.0,8.0,1.0,1.0,26.5,0.5,1.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,0.0,1.0,15.0,147.0,20.0,54.0,20.0,31.0,73.0,32.0,36.0,20.0,16.0,15.0,2.0,15.0,1.5,0.0,1.35,16.0,3.0,16.0,2.0,1.0,3.310344827586207,17.0,1.0,2.5172413793103448,17.0,0.0,1.4827586206896552,15.0,0.0,0.5172413793103449,1.0,0.0
File,MessageDeserializer.java,20.0,1.0,18.0,2.0,8.0,2.0,8.0,1.0,1.0,26.5,0.5,1.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,0.0,1.0,15.0,145.0,20.0,52.0,18.0,31.0,73.0,30.0,34.0,18.0,16.0,15.0,2.0,15.0,1.5,0.0,1.4,16.0,3.0,16.0,2.0,1.0,3.310344827586207,17.0,1.0,2.5172413793103448,17.0,0.0,1.4827586206896552,15.0,0.0,0.5172413793103449,1.0,0.0
File,MessageFactory.java,9.0,0.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,24.875,0.25,1.0,3.0,9.0,20.0,17.0,0.0,20.0,0.0,1.0,0.0,19.0,214.0,28.0,67.0,48.0,21.0,119.0,45.0,51.0,43.0,14.0,2.0,2.0,2.0,1.75,40.75,1.78,5.0,5.0,5.0,3.0,0.0,3.0851063829787235,16.0,1.0,2.5,8.0,0.0,0.7446808510638298,3.0,0.0,0.0957446808510638,2.0,0.0
File,MessageFactory.java,13.0,0.0,7.0,6.0,2.0,2.0,2.0,1.0,1.0,24.875,0.25,1.0,3.0,19.0,19.0,16.0,0.0,19.0,0.0,1.0,0.0,18.0,239.0,29.0,75.0,56.0,30.0,135.0,52.0,58.0,50.0,11.0,2.0,2.0,2.0,1.75,40.75,1.8,5.0,5.0,5.0,3.0,0.0,3.0851063829787235,16.0,1.0,2.5,8.0,0.0,0.7446808510638298,3.0,0.0,0.0957446808510638,2.0,0.0
File,MessagingUtils.java,12.0,1.0,8.0,3.0,2.0,2.0,3.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,62.0,8.0,26.0,15.0,11.0,28.0,15.0,20.0,15.0,9.0,3.0,3.0,4.0,1.0,0.0,1.08,4.0,4.0,5.0,2.0,7.0,7.0,7.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0
File,Meta.java,23.0,0.0,20.0,3.0,5.0,5.0,5.0,1.0,1.8117369042930287,10.894840488381252,0.026782197715636,1.0,0.0,0.0,9.0,9.0,4.0,9.0,5.0,0.0,0.0,4.0,257.0,18.0,194.0,57.0,130.0,47.0,109.0,152.0,61.0,119.0,10.0,10.0,11.0,1.5852697912564002,13.93855848759354,0.24,43.0,43.0,49.0,13.0,0.0,2.849031585926032,239.0,0.0,3.3688970971255388,152.0,0.0,1812.1513472557656,36240100.0,0.0,0.5323199318084956,7.0,0.0
File,MetaDataExportListener.java,20.0,0.0,18.0,2.0,3.0,3.0,3.0,1.0,1.0,30.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,111.0,7.0,78.0,46.0,42.0,26.0,51.0,60.0,42.0,33.0,6.0,6.0,7.0,2.0,0.0,0.33,9.0,9.0,10.0,3.0,2.0,5.5,9.0,2.0,13.5,25.0,2.0,9.0,16.0,1.0,1.5,2.0,0.0
File,MetaDataFormatUtils.java,16.0,1.0,13.0,1.0,3.0,3.0,3.0,1.0,1.0,51.0,0.0,1.0,31.0,4.0,32.0,1.0,0.0,32.0,1.0,22.0,0.0,9.0,603.0,69.0,473.0,143.0,302.0,64.0,250.0,348.0,133.0,259.0,13.0,13.0,13.0,1.0,0.0,0.14,94.0,94.0,106.0,39.0,2.0,5.806451612903226,14.0,1.0,9.806451612903226,49.0,1.0,4.645161290322581,52.0,0.0,1.1612903225806452,3.0,1.0
File,MetaDataFormatter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.5,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,117.0,12.0,43.0,42.0,0.0,62.0,23.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,40.0,1.44,0.0,0.0,0.0,0.0,1.0,4.823529411764706,18.0,0.0,6.0588235294117645,28.0,0.0,3042.264705882353,102528.0,0.0,1.5294117647058822,6.0,0.0
File,MetaDataPrettyFormatUtils.java,21.0,1.0,14.0,6.0,3.0,3.0,3.0,1.0,1.0,7.0,0.0,1.0,8.0,3.0,9.0,1.0,0.0,9.0,0.0,8.0,0.0,1.0,244.0,24.0,140.0,45.0,92.0,80.0,70.0,97.0,40.0,70.0,10.0,10.0,12.0,1.0,0.0,0.57,24.0,24.0,27.0,11.0,2.0,5.625,12.0,2.0,5.25,11.0,1.0,9.125,60.0,0.0,1.25,4.0,0.0
File,MetaException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,7.833333333333333,0.3333333333333333,6.0,3.0,5.0,36.0,35.0,4.0,38.0,1.0,2.0,0.0,35.0,395.0,63.0,307.0,104.0,148.0,28.0,136.0,210.0,91.0,132.0,5.0,5.0,9.0,1.5,8.333333333333334,0.09,67.0,67.0,72.0,48.0,0.0,21.33333333333333,239.0,0.0,3.111111111111111,13.0,1.0,1.9722222222222223,7.0,0.0,0.6388888888888888,3.0,0.0
File,MetaStoreAuthzAPIAuthorizerEmbedOnly.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,91.0,15.0,49.0,36.0,5.0,27.0,12.0,22.0,20.0,2.0,2.0,2.0,2.0,2.0,0.0,0.55,9.0,9.0,9.0,8.0,0.0,0.125,1.0,0.0,0.25,2.0,1.0,1.125,2.0,0.0,0.125,1.0,0.0
File,MetaStoreDirectSql.java,25.0,1.0,22.0,3.0,4.0,4.0,4.0,2.0,1.0,8.458333333333334,0.7916666666666666,26.0,8.0,4.0,76.0,72.0,33.0,80.0,3.0,29.0,5.0,43.0,1952.0,133.0,1603.0,450.0,1184.0,231.0,817.0,1114.0,432.0,855.0,38.0,38.0,41.0,1.8333333333333333,6.333333333333333,0.14,310.0,310.0,337.0,122.0,1.0,5.202702702702703,18.0,0.0,7.527027027027027,62.0,0.0,3577.837837837838,261188.0,0.0,1.108108108108108,6.0,1.0
File,MetaStoreEndFunctionContext.java,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,59.0,10.0,23.0,10.0,7.0,26.0,11.0,17.0,10.0,7.0,1.0,1.0,1.0,1.0,60.0,1.13,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,MetaStoreEndFunctionListener.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,12.0,0.5,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,58.0,13.0,21.0,13.0,3.0,24.0,9.0,14.0,11.0,3.0,1.0,1.0,1.0,1.5,34.5,1.14,4.0,4.0,4.0,4.0,0.0,2.142857142857143,7.0,0.0,4.857142857142857,18.0,0.0,3.0,16.0,0.0,0.1428571428571428,1.0,0.0
File,MetaStoreEventListener.java,6.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.3333333333333333,30.33333333333333,2.6666666666666665,1.0,0.0,0.0,19.0,19.0,1.0,19.0,0.0,0.0,0.0,19.0,186.0,29.0,67.0,44.0,3.0,90.0,24.0,44.0,41.0,3.0,1.0,1.0,1.0,1.6666666666666667,69.0,1.34,19.0,19.0,19.0,19.0,0.0,3.268292682926829,11.0,0.0,4.439024390243903,86.0,1.0,1.024390243902439,2.0,0.0,0.024390243902439,1.0,0.0
File,MetaStoreFS.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,5.0,9.0,8.0,0.0,29.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,MetaStoreFilterHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,14.0,0.6666666666666666,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,133.0,17.0,30.0,29.0,0.0,86.0,23.0,24.0,24.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,2.87,0.0,0.0,0.0,0.0,1.0,2.357142857142857,8.0,1.0,2.1904761904761907,12.0,0.0,1.119047619047619,3.0,0.0,0.3809523809523809,1.0,0.0
File,MetaStoreInit.java,22.0,1.0,17.0,4.0,3.0,3.0,4.0,1.0,1.1666666666666667,6.166666666666667,0.3333333333333333,2.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,112.0,11.0,66.0,27.0,37.0,35.0,32.0,43.0,22.0,26.0,5.0,5.0,6.0,1.3333333333333333,19.5,0.53,9.0,9.0,11.0,3.0,0.0,3.3,11.0,0.0,4.6,18.0,0.0,1.8,8.0,0.0,0.4,3.0,0.0
File,MetaStoreInitContext.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,3.0,2.0,0.0,20.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,MetaStoreInitListener.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.3333333333333333,7.0,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,49.0,9.0,19.0,12.0,3.0,21.0,9.0,13.0,10.0,3.0,1.0,1.0,1.0,1.6666666666666667,39.0,1.11,3.0,3.0,3.0,3.0,0.0,1.5714285714285714,7.0,0.0,3.2857142857142856,18.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0
File,MetaStorePartitionHelper.java,16.0,1.0,15.0,1.0,3.0,3.0,3.0,2.0,1.5,19.5,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,3.0,119.0,13.0,80.0,32.0,45.0,26.0,47.0,56.0,28.0,33.0,5.0,5.0,5.0,1.0,43.5,0.33,11.0,11.0,11.0,7.0,1.0,5.2,12.0,1.0,7.7,19.0,1.0,1.8,5.0,0.0,0.4,2.0,0.0
File,MetaStorePreEventListener.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,54.0,9.0,23.0,16.0,3.0,22.0,12.0,16.0,13.0,3.0,1.0,1.0,1.0,1.0,0.0,0.96,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
File,MetaStoreSchemaInfo.java,16.0,0.0,11.0,4.0,3.0,3.0,3.0,2.0,1.0,9.0,0.0,1.0,4.0,6.0,9.0,5.0,4.0,9.0,0.0,2.0,0.0,7.0,210.0,20.0,132.0,50.0,78.0,59.0,71.0,96.0,49.0,58.0,6.0,6.0,7.0,1.0,40.5,0.45,25.0,25.0,26.0,14.0,0.0,5.222222222222222,11.0,1.0,3.333333333333333,8.0,1.0,3.333333333333333,13.0,0.0,0.6666666666666666,2.0,0.0
File,MetaStoreThread.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,62.0,7.0,10.0,9.0,0.0,45.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,2.833333333333333,14.0,0.0,1.1666666666666667,6.0,0.0,0.3333333333333333,2.0,0.0
File,MetaStoreUtils.java,18.0,1.0,14.0,4.0,3.0,3.0,4.0,2.0,1.2,22.4,0.0,4.0,85.0,14.0,88.0,3.0,0.0,88.0,5.0,7.0,0.0,76.0,1881.0,168.0,1332.0,386.0,845.0,387.0,606.0,899.0,354.0,656.0,16.0,16.0,20.0,1.6,19.8,0.29,275.0,275.0,312.0,153.0,0.0,5.855555555555555,31.0,1.0,6.344444444444444,26.0,1.0,54.44444444444444,3840.0,0.0,1.2333333333333334,4.0,0.0
File,MetadataJSONSerializer.java,11.0,0.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,24.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,6.0,131.0,12.0,98.0,40.0,45.0,21.0,43.0,63.0,34.0,37.0,3.0,3.0,3.0,2.0,0.0,0.21,17.0,17.0,17.0,7.0,2.0,2.5,3.0,3.0,5.0,7.0,2.0,2.6666666666666665,3.0,1.0,1.6666666666666667,2.0,0.0
