Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,Bugs
AccumuloTestSetup.java,19.0,2.0,16.0,0.0,2.0,2.0,2.0,1.0,21.0,21.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,22.0,127.0,18.0,89.0,47.0,52.0,20.0,24.0,8.0,68.0,78.0,46.0,38.0,2.0,3.0,3.0,3.0,2.0,2.0,50.0,50.0,0.22,8.0,8.0,8.0,0.0
AcidCompactionHistoryService.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,16.0,16.0,0.0,2.0,0.0,1.0,6.0,6.0,6.0,2.0,6.0,12.0,0.0,1.0,3.0,2.0,11.0,83.0,7.0,56.0,35.0,14.0,20.0,14.0,6.0,31.0,40.0,30.0,13.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.36,7.0,7.0,7.0,0.0
AcidHouseKeeperService.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,16.0,16.0,0.0,2.0,0.0,1.0,6.0,6.0,6.0,2.0,6.0,12.0,0.0,1.0,3.0,2.0,14.0,74.0,6.0,47.0,26.0,14.0,21.0,15.0,6.0,22.0,31.0,21.0,13.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.45,7.0,7.0,7.0,0.0
AcidInputFormat.java,6.0,0.0,5.0,1.0,1.0,1.0,1.0,4.0,20.0,20.0,0.0,6.0,0.0,0.0,11.0,17.0,17.0,5.0,17.0,15.0,6.0,0.0,0.0,11.0,48.0,242.0,16.0,101.0,57.0,25.0,125.0,72.0,14.0,51.0,72.0,47.0,26.0,1.0,2.0,2.0,2.0,1.0,1.0,43.0,29.0,1.24,14.0,14.0,14.0,0.0
AcidOutputFormat.java,6.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,12.0,12.0,1.0,2.0,0.0,0.0,31.0,33.0,33.0,15.0,33.0,31.0,2.0,0.0,0.0,31.0,209.0,305.0,33.0,153.0,64.0,58.0,120.0,51.0,37.0,76.0,112.0,61.0,51.0,1.0,3.0,3.0,3.0,1.0,1.0,93.0,93.0,0.78,34.0,34.0,34.0,0.0
AcidTable.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,36.0,36.0,0.0,1.0,0.0,1.0,13.0,13.0,13.0,6.0,13.0,17.0,3.0,0.0,0.0,10.0,99.0,129.0,20.0,64.0,26.0,23.0,45.0,109.0,32.0,29.0,45.0,25.0,20.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.7,17.0,17.0,17.0,0.0
AcidTableSerializer.java,34.0,3.0,30.0,1.0,4.0,4.0,4.0,2.0,30.0,30.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,16.0,117.0,13.0,80.0,35.0,51.0,24.0,79.0,13.0,56.0,66.0,35.0,42.0,2.5,4.0,4.0,4.0,1.0,3.0,0.0,0.0,0.3,8.0,8.0,8.0,0.0
AcidUtils.java,13.0,0.0,10.0,3.0,2.0,2.0,3.0,14.0,75.0,75.0,0.0,12.0,20.0,20.0,42.0,44.0,26.0,11.0,46.0,53.0,7.0,4.0,0.0,35.0,260.0,685.0,53.0,466.0,158.0,277.0,167.0,331.0,339.0,198.0,306.0,151.0,200.0,1.0,14.0,14.0,15.0,2.0,3.0,0.0,0.0,0.36,95.0,95.0,105.0,1.0
AddDynamicPartitions.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,11.0,55.0,55.0,0.0,6.0,3.0,9.0,56.0,54.0,53.0,11.0,56.0,48.0,1.0,2.0,0.0,53.0,171.0,739.0,97.0,613.0,148.0,363.0,41.0,152.0,302.0,292.0,430.0,133.0,320.0,1.0,14.0,14.0,28.0,2.0,4.0,0.0,0.0,0.07,146.0,131.0,163.0,0.0
AddIndexEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,4.0,36.0,6.0,13.0,7.0,3.0,17.0,2.0,2.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.31,2.0,2.0,2.0,0.0
AddPartitionDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,27.0,27.0,0.0,2.0,0.0,1.0,41.0,41.0,41.0,16.0,41.0,55.0,2.0,1.0,0.0,38.0,159.0,305.0,48.0,188.0,79.0,77.0,69.0,101.0,55.0,86.0,138.0,74.0,66.0,1.0,4.0,4.0,5.0,2.0,2.0,70.0,68.5,0.37,48.0,48.0,50.0,0.0
AddPartitionEvent.java,7.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,19.0,0.0,0.0,0.0,5.0,26.0,78.0,13.0,38.0,17.0,14.0,27.0,15.0,12.0,23.0,30.0,17.0,13.0,2.0,3.0,3.0,3.0,2.0,1.0,50.5,45.0,0.71,7.0,7.0,7.0,0.0
AddPartitionMessage.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,13.0,13.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,31.0,0.0,0.0,1.0,3.0,33.0,54.0,7.0,18.0,9.0,6.0,29.0,24.0,15.0,9.0,14.0,8.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,39.0,39.0,1.61,4.0,4.0,4.0,0.0
AddPartitionReplicationTask.java,17.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,36.0,36.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,22.0,0.0,0.0,0.0,6.0,22.0,111.0,14.0,78.0,23.0,49.0,20.0,55.0,8.0,30.0,39.0,25.0,16.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.26,8.0,8.0,8.0,0.0
AddPartitionsRequest.java,11.0,1.0,10.0,1.0,3.0,2.0,3.0,11.0,58.0,58.0,0.0,6.0,3.0,12.0,61.0,59.0,58.0,13.0,61.0,53.0,1.0,2.0,0.0,58.0,204.0,849.0,108.0,711.0,163.0,437.0,45.0,186.0,577.0,344.0,504.0,148.0,385.0,1.0,17.0,17.0,35.0,2.0,4.0,0.0,0.0,0.06,172.0,152.0,194.0,0.0
AddPartitionsResult.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,11.0,54.0,54.0,0.0,6.0,3.0,6.0,40.0,38.0,37.0,4.0,40.0,32.0,1.0,2.0,0.0,37.0,86.0,447.0,65.0,357.0,111.0,174.0,28.0,97.0,78.0,159.0,246.0,104.0,158.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,79.0,79.0,84.0,0.0
AddResourceProcessor.java,14.0,1.0,13.0,0.0,2.0,2.0,2.0,4.0,17.0,17.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,82.0,10.0,50.0,24.0,25.0,22.0,19.0,6.0,25.0,32.0,21.0,16.0,1.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,0.44,6.0,6.0,7.0,0.0
Address.java,7.0,0.0,5.0,2.0,2.0,1.0,2.0,11.0,77.0,77.0,2.0,2.0,4.0,1.0,55.0,55.0,51.0,14.0,55.0,109.0,0.0,3.0,0.0,52.0,209.0,465.0,54.0,310.0,79.0,164.0,101.0,284.0,154.0,168.0,242.0,74.0,170.0,1.0,9.0,9.0,9.0,3.0,1.0,0.0,0.0,0.33,91.0,79.0,91.0,0.0
Adjacency.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,11.0,57.0,57.0,0.0,6.0,3.0,7.0,51.0,49.0,48.0,8.0,51.0,43.0,1.0,2.0,0.0,48.0,177.0,664.0,84.0,541.0,136.0,305.0,48.0,159.0,304.0,245.0,373.0,123.0,274.0,1.5,11.0,11.0,23.0,2.0,4.0,0.0,0.0,0.09,131.0,121.0,146.0,0.0
AdjacencyType.java,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,27.0,45.0,7.0,25.0,11.0,9.0,13.0,7.0,10.0,11.0,15.0,9.0,6.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.52,5.0,4.0,5.0,0.0
AdminAuthorizedServlet.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,45.0,6.0,17.0,11.0,4.0,22.0,3.0,2.0,8.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.29,2.0,2.0,2.0,0.0
AggrStats.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,48.0,355.0,355.0,0.0,6.0,3.0,7.0,46.0,44.0,43.0,7.0,46.0,430.0,1.0,2.0,0.0,43.0,1070.0,542.0,77.0,438.0,124.0,235.0,33.0,1514.0,826.0,207.0,307.0,114.0,208.0,1.0,8.0,8.0,14.0,2.0,4.0,0.0,0.0,0.08,97.0,92.0,104.0,0.0
AggrStatsInvalidatorFilter.java,14.0,0.0,12.0,2.0,3.0,3.0,3.0,11.0,100.0,100.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,152.0,1.0,0.0,0.0,4.0,363.0,121.0,8.0,79.0,31.0,38.0,34.0,448.0,281.0,34.0,49.0,27.0,24.0,1.0,8.0,8.0,9.0,2.0,5.0,73.0,47.0,0.43,13.0,13.0,14.0,0.0
AggregateDefinition.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,8.0,51.0,6.0,28.0,14.0,8.0,17.0,4.0,4.0,15.0,21.0,13.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,60.0,60.0,0.61,5.0,5.0,5.0,0.0
AggregateIndexHandler.java,36.0,3.0,32.0,0.0,5.0,5.0,6.0,1.0,19.0,19.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,22.0,0.0,1.0,1.0,1.0,21.0,158.0,18.0,118.0,56.0,71.0,22.0,37.0,39.0,82.0,98.0,50.0,71.0,5.0,8.0,8.0,10.0,4.0,4.0,0.0,0.0,0.19,15.0,15.0,19.0,0.0
AggregateStatsCache.java,18.0,0.0,15.0,3.0,3.0,3.0,3.0,16.0,122.0,122.0,0.0,6.0,1.0,2.0,27.0,27.0,26.0,30.0,27.0,50.0,5.0,5.0,0.0,17.0,223.0,573.0,37.0,414.0,144.0,247.0,122.0,323.0,326.0,219.0,296.0,133.0,200.0,1.0,12.0,12.0,13.0,2.0,6.0,0.0,0.0,0.29,70.0,70.0,77.0,0.0
AggregationDesc.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,12.0,12.0,0.0,1.0,0.0,1.0,17.0,17.0,17.0,7.0,17.0,17.0,0.0,0.0,0.0,17.0,91.0,158.0,25.0,110.0,40.0,48.0,23.0,53.0,36.0,50.0,76.0,37.0,40.0,1.0,4.0,4.0,4.0,1.0,2.0,79.0,76.0,0.21,24.0,24.0,25.0,1.0
AllVectorTypesRecord.java,36.0,5.0,16.0,15.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,15.0,48.0,21.0,27.0,37.0,0.0,0.0,28.0,30.0,18.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.77,1.0,1.0,1.0,0.0
Allocator.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,22.0,86.0,86.0,0.0,2.0,0.0,1.0,1.0,6.0,6.0,0.0,6.0,77.0,5.0,0.0,0.0,1.0,280.0,53.0,5.0,15.0,11.0,2.0,33.0,238.0,667.0,9.0,12.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.2,1.0,1.0,1.0,0.0
AlreadyExistsException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,22.0,90.0,90.0,0.0,6.0,3.0,5.0,38.0,36.0,35.0,4.0,38.0,60.0,1.0,2.0,0.0,35.0,213.0,395.0,63.0,307.0,104.0,148.0,28.0,154.0,132.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,0.0
AlterDatabaseDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,6.0,6.0,0.0,2.0,0.0,1.0,13.0,11.0,13.0,6.0,13.0,11.0,0.0,0.0,0.0,13.0,23.0,98.0,18.0,55.0,28.0,16.0,25.0,10.0,10.0,25.0,37.0,22.0,15.0,1.0,1.0,1.0,1.0,2.0,0.0,75.0,68.0,0.45,11.0,11.0,11.0,0.0
AlterHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,4.0,90.0,130.0,7.0,25.0,24.0,0.0,98.0,210.0,1113419.0,13.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,58.0,50.0,3.92,0.0,0.0,0.0,0.0
AlterIndexDesc.java,5.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,2.0,0.0,1.0,14.0,12.0,14.0,7.0,14.0,12.0,0.0,0.0,0.0,14.0,29.0,132.0,18.0,54.0,30.0,12.0,61.0,12.0,12.0,22.0,35.0,24.0,11.0,1.0,1.0,1.0,1.0,2.0,0.0,82.0,82.0,1.13,12.0,12.0,12.0,0.0
AlterIndexEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,14.0,0.0,0.0,0.0,3.0,8.0,43.0,7.0,19.0,10.0,5.0,17.0,4.0,4.0,10.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,33.0,33.0,0.89,3.0,3.0,3.0,0.0
AlterPartitionEvent.java,7.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,17.0,0.0,0.0,0.0,4.0,19.0,61.0,8.0,25.0,13.0,7.0,28.0,7.0,7.0,14.0,19.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,55.0,55.0,1.12,4.0,4.0,4.0,0.0
AlterPartitionMessage.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,13.0,13.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,31.0,0.0,0.0,1.0,3.0,31.0,43.0,7.0,15.0,8.0,4.0,21.0,24.0,15.0,8.0,13.0,7.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,39.0,39.0,1.4,4.0,4.0,4.0,0.0
AlterPartitionReplicationTask.java,12.0,1.0,11.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,20.0,0.0,0.0,0.0,4.0,15.0,88.0,13.0,57.0,18.0,37.0,19.0,41.0,4.0,21.0,26.0,18.0,10.0,1.0,1.0,1.0,1.0,2.0,0.0,25.0,25.0,0.33,4.0,4.0,4.0,0.0
AlterTableAlterPartDesc.java,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,9.0,56.0,9.0,25.0,11.0,7.0,22.0,6.0,6.0,11.0,18.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,50.0,50.0,0.88,6.0,6.0,6.0,0.0
AlterTableEvent.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,14.0,0.0,0.0,0.0,3.0,13.0,48.0,7.0,18.0,9.0,5.0,23.0,4.0,4.0,10.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,33.0,33.0,1.28,3.0,3.0,3.0,0.0
AlterTableExchangePartition.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,7.0,12.0,67.0,14.0,33.0,15.0,10.0,20.0,8.0,8.0,16.0,24.0,14.0,10.0,1.0,1.0,1.0,1.0,2.0,0.0,57.0,57.0,0.61,7.0,7.0,7.0,0.0
AlterTableMessage.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,11.0,11.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,28.0,0.0,0.0,1.0,2.0,25.0,37.0,4.0,12.0,6.0,3.0,21.0,20.0,12.0,5.0,9.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,37.5,37.5,1.75,3.0,3.0,3.0,0.0
AlterTablePartMergeFilesDesc.java,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,13.0,13.0,13.0,6.0,13.0,13.0,0.0,0.0,0.0,13.0,22.0,105.0,21.0,61.0,33.0,16.0,24.0,12.0,12.0,29.0,43.0,29.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,82.0,82.0,0.39,13.0,13.0,13.0,0.0
AlterTableReplicationTask.java,12.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,20.0,0.0,0.0,0.0,4.0,13.0,85.0,8.0,59.0,20.0,38.0,19.0,38.0,4.0,23.0,28.0,20.0,12.0,1.0,1.0,1.0,1.0,2.0,0.0,25.0,25.0,0.32,4.0,4.0,4.0,0.0
AlterTableSimpleDesc.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,4.0,10.0,10.0,0.0,0.0,0.0,10.0,25.0,102.0,16.0,51.0,22.0,17.0,35.0,7.0,7.0,24.0,36.0,20.0,16.0,1.0,2.0,2.0,2.0,2.0,1.0,65.0,65.0,0.69,11.0,11.0,11.0,0.0
AlternateFailurePreListener.java,6.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,62.0,9.0,27.0,15.0,9.0,26.0,3.0,3.0,15.0,20.0,13.0,7.0,1.5,2.0,2.0,2.0,2.0,1.0,50.0,50.0,0.96,4.0,4.0,4.0,0.0
AmbiguousMethodException.java,16.0,0.0,6.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,51.0,6.0,13.0,8.0,4.0,32.0,0.0,0.0,6.0,8.0,7.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.46,1.0,1.0,1.0,0.0
AnnotateOpTraitsProcCtx.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,7.0,55.0,10.0,28.0,12.0,9.0,17.0,4.0,4.0,13.0,20.0,12.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,60.0,40.0,0.61,6.0,6.0,6.0,0.0
AnnotateStatsProcCtx.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,7.0,18.0,65.0,12.0,36.0,16.0,12.0,17.0,6.0,6.0,17.0,26.0,16.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,71.0,62.0,0.47,8.0,8.0,8.0,0.0
AnnotateWithOpTraits.java,41.0,4.0,32.0,5.0,1.0,1.0,1.0,1.0,27.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,96.0,10.0,60.0,35.0,29.0,26.0,27.0,1.0,44.0,46.0,33.0,18.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.43,1.0,1.0,1.0,0.0
AnnotateWithStatistics.java,35.0,4.0,26.0,5.0,1.0,1.0,1.0,1.0,24.0,24.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,82.0,9.0,51.0,32.0,23.0,22.0,26.0,1.0,38.0,40.0,30.0,15.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.43,1.0,1.0,1.0,0.0
AnnotationUtils.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,39.0,5.0,15.0,6.0,4.0,19.0,4.0,2.0,5.0,10.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.27,2.0,2.0,2.0,0.0
AnonymousAuthenticationProviderImpl.java,4.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,5.0,7.0,5.0,0.0,21.0,0.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0
AppMasterEventDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,3.0,7.0,18.0,0.0,0.0,0.0,7.0,17.0,63.0,13.0,32.0,18.0,6.0,18.0,6.0,7.0,12.0,20.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,71.0,71.0,0.56,7.0,7.0,7.0,0.0
AppMasterEventOperator.java,11.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,40.0,40.0,1.0,1.0,1.0,0.0,9.0,9.0,8.0,4.0,9.0,243.0,0.0,0.0,2.0,7.0,47.0,160.0,25.0,108.0,49.0,48.0,27.0,58.0,36.0,58.0,77.0,42.0,40.0,1.0,6.0,6.0,6.0,3.0,3.0,72.5,71.0,0.25,18.0,18.0,18.0,1.0
AppMasterEventProcessor.java,21.0,2.0,17.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,63.0,8.0,31.0,20.0,12.0,24.0,7.0,2.0,22.0,25.0,18.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.77,2.0,2.0,2.0,0.0
ArchiveDesc.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,3.0,2.0,0.0,21.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ArchiveUtils.java,20.0,1.0,13.0,7.0,3.0,3.0,3.0,3.0,37.0,37.0,0.0,3.0,7.0,2.0,12.0,12.0,5.0,4.0,12.0,12.0,0.0,1.0,0.0,11.0,46.0,325.0,27.0,188.0,69.0,104.0,110.0,62.0,114.0,93.0,136.0,70.0,86.0,2.5,10.0,10.0,10.0,1.0,3.0,25.0,0.0,0.59,37.0,37.0,37.0,0.0
ArchiveWork.java,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,5.0,3.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,5.0,2.0,50.0,10.0,19.0,13.0,3.0,21.0,2.0,2.0,8.0,12.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.11,3.0,3.0,3.0,0.0
Arguments.java,14.0,1.0,10.0,4.0,2.0,2.0,2.0,1.0,12.0,12.0,0.0,1.0,0.0,0.0,11.0,11.0,11.0,6.0,11.0,11.0,1.0,0.0,0.0,10.0,173.0,206.0,24.0,125.0,31.0,77.0,57.0,72.0,51.0,53.0,76.0,33.0,46.0,1.0,5.0,5.0,5.0,1.0,2.0,76.0,76.0,0.46,19.0,19.0,19.0,0.0
ArrayWritableObjectInspector.java,10.0,1.0,9.0,0.0,3.0,3.0,3.0,3.0,28.0,28.0,0.0,2.0,0.0,0.0,18.0,18.0,18.0,8.0,18.0,27.0,0.0,1.0,0.0,17.0,52.0,260.0,33.0,202.0,77.0,105.0,25.0,55.0,46.0,104.0,154.0,65.0,97.0,1.0,19.0,19.0,21.0,3.0,2.0,71.5,67.0,0.12,49.0,49.0,53.0,0.0
AttemptRegistrationListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,5.0,6.0,5.0,0.0,13.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0
Attr.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,7.0,22.0,22.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,18.0,0.0,0.0,0.0,3.0,225.0,39.0,5.0,17.0,8.0,5.0,17.0,172.0,165.0,8.0,12.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,17.0,8.5,1.0,3.0,3.0,3.0,0.0
AuthenticationProviderFactory.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,0.0,7.0,5.0,5.0,5.0,7.0,2.0,1.0,1.0,0.0,5.0,13.0,71.0,9.0,42.0,16.0,16.0,20.0,9.0,9.0,13.0,26.0,11.0,15.0,3.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.48,11.0,11.0,11.0,0.0
