Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
SparkMapJoinOptimizer.java,39.0,4.0,26.0,9.0,6.0,6.0,7.0,4.0,2.0,35.0,35.0,0.0,1.0,0.0,1.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,7.0,0.0,2.0,37.0,434.0,49.0,265.0,87.0,161.0,120.0,86.0,7.0,129.0,194.0,85.0,128.0,6.0,14.0,14.0,16.0,1.0,4.0,0.0,0.0,0.45,54.0,54.0,60.0,34.0,0.0
Stage.java,34.0,0.0,30.0,4.0,7.0,7.0,9.0,1.0,24.0,140.0,140.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,9.0,6.0,121.0,1.0,1.0,0.0,4.0,472.0,260.0,10.0,202.0,56.0,135.0,48.0,478.0,1.0,106.0,162.0,69.0,121.0,1.0,17.0,17.0,17.0,2.0,6.0,0.0,0.0,0.24,43.0,43.0,52.0,8.0,1.0
StatObjectConverter.java,50.0,1.0,49.0,0.0,14.0,14.0,18.0,1.0,1.0,26.0,26.0,0.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,2.0,0.0,10.0,63.0,662.0,22.0,614.0,132.0,483.0,26.0,484.0,16.5,324.0,443.0,113.0,403.0,13.5,35.0,35.0,43.0,1.0,3.0,0.0,0.0,0.04,170.0,170.0,212.0,12.0,0.0
StatsRulesProcFactory.java,43.0,5.0,31.0,7.0,7.0,7.0,8.0,3.0,17.0,209.0,209.0,7.0,9.0,11.0,2.0,37.0,0.0,37.0,26.0,0.0,37.0,51.0,3.0,18.0,0.0,16.0,183.0,1894.0,233.0,1242.0,417.0,843.0,419.0,447.0,8.0,629.0,927.0,407.0,695.0,7.0,40.0,40.0,44.0,2.0,7.0,0.0,0.0,0.34,266.0,266.0,290.0,96.0,1.0
TaskCompiler.java,43.0,5.0,31.0,7.0,6.0,6.0,7.0,1.0,2.0,57.0,57.0,3.0,1.0,0.0,0.0,7.0,0.0,11.0,11.0,4.0,11.0,13.0,0.0,1.0,7.0,3.0,51.0,411.0,54.0,276.0,117.0,165.0,82.0,136.0,1.0,156.0,210.0,114.0,134.0,1.0,34.0,33.0,39.0,1.0,6.0,34.0,34.0,0.3,43.0,42.0,48.0,10.0,0.0
TestArrayCompatibility.java,41.0,7.0,33.0,3.0,1.0,1.0,1.0,1.0,23.0,34.0,34.0,0.0,12.0,0.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,31.0,0.0,0.0,0.0,22.0,31.0,632.0,104.0,496.0,98.0,432.0,59.0,224.0,1.0,299.0,322.0,75.0,281.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.12,22.0,22.0,22.0,22.0,0.0
TestBinarySortableFast.java,99.0,13.0,81.0,5.0,13.0,13.0,16.0,4.0,1.0,26.0,26.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,18.0,244.0,32.0,185.0,81.0,129.0,27.0,45.0,2648.5,144.0,169.0,87.0,115.0,13.0,22.0,22.0,27.0,2.0,5.0,0.0,0.0,0.15,26.0,26.0,31.0,7.0,0.0
TestCommands.java,50.0,11.0,37.0,2.0,2.0,2.0,2.0,1.0,1.0,51.0,51.0,0.0,1.0,3.0,5.0,10.0,0.0,10.0,7.0,0.0,10.0,10.0,0.0,1.0,0.0,9.0,55.0,590.0,133.0,420.0,206.0,334.0,37.0,239.0,2.0,350.0,369.0,188.0,279.0,2.0,3.0,3.0,3.0,1.0,1.0,42.0,36.0,0.09,18.0,18.0,18.0,10.0,0.0
TestCompactor.java,39.0,3.0,32.0,4.0,2.0,2.0,2.0,1.0,3.0,70.0,70.0,0.0,2.0,3.0,2.0,23.0,0.0,23.0,20.0,7.0,23.0,23.0,2.0,3.0,0.0,18.0,101.0,976.0,94.0,794.0,280.0,627.0,100.0,331.0,2.0,601.0,666.0,272.0,525.0,2.0,5.0,5.0,5.0,1.0,3.0,37.0,37.0,0.13,57.0,57.0,57.0,23.0,0.0
TestConvertAstToSearchArg.java,134.0,3.0,130.0,2.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,0.0,1.0,2.0,0.0,21.0,0.0,21.0,19.0,0.0,21.0,21.0,0.0,3.0,0.0,18.0,81.0,2883.0,90.0,2743.0,201.0,2614.0,70.0,258.0,1.0,362.0,390.0,130.0,323.0,1.0,4.0,4.0,5.0,1.0,2.0,0.0,0.0,0.03,25.0,25.0,26.0,21.0,1.0
TestDynamicSerDe.java,57.0,9.0,43.0,6.0,4.0,4.0,5.0,2.0,1.0,22.0,22.0,0.0,1.0,2.0,0.0,14.0,0.0,14.0,12.0,0.0,14.0,14.0,1.0,2.0,0.0,11.0,97.0,861.0,145.0,617.0,147.0,527.0,99.0,177.0,2.0,433.0,494.0,159.0,419.0,2.0,13.0,13.0,13.0,2.0,4.0,0.0,0.0,0.16,62.0,62.0,66.0,24.0,0.0
TestHBaseAggrStatsCacheIntegration.java,53.0,6.0,45.0,2.0,1.0,1.0,1.0,1.0,11.0,72.0,72.0,0.0,7.0,2.0,1.0,13.0,0.0,14.0,12.0,1.0,14.0,18.0,1.0,0.0,0.0,13.0,35.0,691.0,94.0,546.0,194.0,471.0,51.0,282.0,1.0,438.0,467.0,172.0,402.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.09,19.0,19.0,19.0,13.0,0.0
TestHBaseImport.java,43.0,8.0,34.0,2.0,5.0,5.0,5.0,1.0,1.0,38.0,38.0,0.0,1.0,2.0,5.0,13.0,0.0,13.0,11.0,1.0,13.0,18.0,0.0,1.0,0.0,12.0,83.0,650.0,119.0,482.0,221.0,363.0,49.0,264.0,2.0,412.0,458.0,223.0,327.0,5.0,9.0,9.0,9.0,2.0,3.0,85.0,85.0,0.1,67.0,67.0,67.0,13.0,0.0
TestHBaseStoreIntegration.java,43.0,5.0,37.0,1.0,2.0,2.0,3.0,1.0,1.0,55.0,55.0,0.0,1.0,2.0,1.0,39.0,0.0,39.0,37.0,1.0,39.0,44.0,0.0,4.0,0.0,35.0,154.0,1801.0,242.0,1505.0,536.0,1285.0,67.0,693.0,2.0,1225.0,1341.0,469.0,1111.0,2.0,11.0,11.0,15.0,2.0,3.0,90.0,90.0,0.04,95.0,91.0,102.0,39.0,0.0
TestHCatClient.java,41.0,5.0,32.0,4.0,2.0,2.0,2.0,1.0,13.0,131.0,131.0,0.0,5.0,5.0,8.0,32.0,0.0,32.0,27.0,2.0,32.0,45.0,0.0,2.0,0.0,30.0,230.0,1370.0,197.0,1050.0,378.0,843.0,140.0,744.0,2.0,708.0,795.0,323.0,638.0,2.0,8.0,8.0,8.0,2.0,3.0,0.0,0.0,0.13,76.0,76.0,76.0,32.0,1.0
TestHCatPartitioned.java,45.0,9.0,34.0,3.0,4.0,4.0,4.0,1.0,1.0,23.0,23.0,2.0,1.0,0.0,2.0,7.0,0.0,7.0,7.0,0.0,7.0,28.0,0.0,3.0,2.0,2.0,31.0,377.0,78.0,261.0,59.0,198.0,40.0,65.0,10.0,202.0,230.0,61.0,187.0,4.0,8.0,8.0,8.0,3.0,1.0,43.0,43.0,0.15,26.0,26.0,26.0,7.0,0.0
TestHive.java,34.0,3.0,27.0,4.0,3.0,3.0,3.0,1.0,78.0,1147.0,1147.0,3.0,1.0,4.0,5.0,22.0,0.0,22.0,18.0,2.0,22.0,660.0,0.0,9.0,2.0,11.0,2015.0,864.0,106.0,657.0,183.0,520.0,110.0,4464.0,1.0,430.0,488.0,178.0,380.0,1.0,8.0,8.0,8.0,3.0,2.0,25.0,11.0,0.17,56.0,56.0,57.0,22.0,0.0
TestHiveAccumuloTableInputFormat.java,33.0,4.0,28.0,2.0,2.0,2.0,2.0,1.0,1.0,68.0,68.0,0.0,1.0,0.0,8.0,19.0,0.0,19.0,19.0,7.0,19.0,19.0,0.0,3.0,0.0,16.0,198.0,759.0,103.0,610.0,256.0,466.0,47.0,331.0,1.0,467.0,516.0,230.0,385.0,1.0,9.0,9.0,9.0,1.0,4.0,63.0,63.0,0.08,41.0,41.0,41.0,19.0,0.0
TestHiveAccumuloTableOutputFormat.java,53.0,11.0,38.0,3.0,1.0,1.0,1.0,1.0,1.0,55.0,55.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,9.0,7.0,9.0,9.0,0.0,0.0,0.0,9.0,91.0,570.0,118.0,408.0,203.0,323.0,44.0,260.0,1.0,332.0,342.0,170.0,273.0,1.0,1.0,1.0,1.0,1.0,0.0,59.0,59.0,0.11,9.0,9.0,9.0,9.0,0.0
TestHiveAccumuloTypes.java,355.0,67.0,261.0,29.0,2.0,2.0,2.0,1.0,1.0,92.0,92.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,59.0,826.0,140.0,612.0,282.0,514.0,76.0,146.0,2.0,500.0,507.0,234.0,395.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.12,4.0,4.0,4.0,2.0,0.0
TestHiveMetaStore.java,52.0,8.0,41.0,4.0,3.0,3.0,3.0,1.0,12.0,224.0,224.0,2.0,3.0,6.0,7.0,57.0,0.0,57.0,51.0,0.0,57.0,95.0,0.0,20.0,1.0,36.0,539.0,3101.0,500.0,2385.0,545.0,2065.0,227.0,1536.0,2.0,1800.0,1987.0,528.0,1720.0,2.0,15.0,15.0,16.0,2.0,3.0,45.5,41.0,0.1,168.0,168.0,171.0,57.0,1.0
TestLazyArrayMapStruct.java,33.0,3.0,25.0,5.0,2.0,2.0,2.0,1.0,1.0,34.0,34.0,0.0,1.0,0.0,2.0,22.0,0.0,22.0,22.0,0.0,22.0,22.0,0.0,4.0,0.0,18.0,69.0,799.0,100.0,571.0,139.0,462.0,131.0,124.0,2.0,326.0,366.0,121.0,296.0,2.0,15.0,6.0,15.0,2.0,1.0,0.0,0.0,0.23,48.0,39.0,48.0,22.0,0.0
TestLazyBinarySerDe.java,33.0,4.0,23.0,7.0,3.0,3.0,3.0,1.0,1.0,44.0,44.0,0.0,1.0,2.0,0.0,14.0,0.0,14.0,12.0,1.0,14.0,14.0,5.0,4.0,1.0,4.0,74.0,544.0,69.0,359.0,193.0,261.0,116.0,144.0,3.0,245.0,286.0,186.0,201.0,3.0,10.0,10.0,10.0,2.0,5.0,71.0,71.0,0.32,39.0,39.0,39.0,20.0,0.0
TestLazyHBaseObject.java,131.0,23.0,103.0,6.0,6.0,3.0,6.0,1.0,1.0,35.0,35.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,22.0,851.0,147.0,649.0,142.0,580.0,55.0,92.0,3.5,422.0,444.0,128.0,392.0,2.5,23.0,8.0,24.0,2.0,2.0,0.0,0.0,0.08,34.0,19.0,37.0,6.0,0.0
TestMapStructures.java,58.0,7.0,51.0,1.0,1.0,1.0,1.0,1.0,15.0,31.0,31.0,0.0,8.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,23.0,0.0,0.0,0.0,14.0,34.0,562.0,68.0,471.0,65.0,426.0,23.0,181.0,1.0,298.0,313.0,51.0,283.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.05,14.0,14.0,14.0,14.0,0.0
TestMutations.java,41.0,9.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,0.0,5.0,11.0,0.0,11.0,11.0,9.0,11.0,11.0,0.0,0.0,0.0,11.0,81.0,544.0,114.0,399.0,190.0,326.0,31.0,264.0,1.0,270.0,282.0,140.0,230.0,1.0,1.0,1.0,1.0,1.0,0.0,51.0,51.0,0.08,11.0,11.0,11.0,11.0,0.0
TestNewInputOutputFormat.java,33.0,2.0,30.0,1.0,2.0,2.0,2.0,1.0,5.0,95.0,95.0,0.0,5.0,0.0,1.0,10.0,0.0,10.0,10.0,11.0,10.0,10.0,0.0,0.0,0.0,10.0,48.0,440.0,41.0,377.0,182.0,269.0,22.0,149.0,1.0,273.0,298.0,140.0,224.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.06,17.0,17.0,17.0,10.0,0.0
TestOrcFile.java,45.0,1.0,42.0,1.0,3.0,3.0,3.0,1.0,6.0,139.0,139.0,0.0,6.0,6.0,0.0,41.0,0.0,41.0,35.0,29.0,41.0,50.0,5.0,8.0,0.0,28.0,207.0,2041.0,117.0,1856.0,538.0,1499.0,72.0,685.0,2.0,1160.0,1320.0,455.0,1048.0,2.0,11.0,11.0,14.0,2.0,3.0,0.0,0.0,0.04,125.0,125.0,132.0,41.0,1.0
TestOrcRawRecordMerger.java,33.0,3.0,29.0,1.0,2.0,2.0,2.0,1.0,5.0,80.0,80.0,0.0,5.0,9.0,1.0,33.0,0.0,33.0,24.0,12.0,33.0,51.0,10.0,9.0,0.0,14.0,130.0,1199.0,136.0,995.0,296.0,795.0,68.0,400.0,1.0,752.0,825.0,270.0,686.0,1.0,8.0,8.0,8.0,2.0,2.0,57.0,57.0,0.07,64.0,64.0,64.0,33.0,1.0
TestVectorArithmeticExpressions.java,33.0,3.0,27.0,4.0,2.0,2.0,2.0,1.0,1.0,30.0,30.0,0.0,1.0,2.0,0.0,24.0,0.0,24.0,22.0,0.0,24.0,24.0,0.0,2.0,0.0,22.0,142.0,923.0,103.0,693.0,185.0,565.0,146.0,199.0,1.0,605.0,649.0,174.0,528.0,1.0,9.0,9.0,10.0,1.0,3.0,0.0,0.0,0.21,43.0,43.0,49.0,24.0,0.0
TestVectorFilterExpressions.java,38.0,6.0,29.0,4.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,1.0,0.0,3.0,25.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,3.0,0.0,22.0,102.0,1053.0,172.0,763.0,225.0,649.0,126.0,195.0,1.0,655.0,681.0,174.0,580.0,1.0,1.0,1.0,1.0,1.0,0.0,88.0,88.0,0.17,25.0,25.0,25.0,25.0,0.0
TestVectorOrcFile.java,45.0,1.0,42.0,2.0,4.0,4.0,4.0,1.0,5.0,149.0,149.0,0.0,5.0,17.0,0.0,57.0,0.0,57.0,40.0,26.0,57.0,66.0,5.0,20.0,0.0,32.0,305.0,2760.0,147.0,2503.0,643.0,2071.0,112.0,995.0,3.0,1557.0,1800.0,547.0,1494.0,3.0,17.0,17.0,17.0,2.0,3.0,0.0,0.0,0.04,226.0,226.0,240.0,59.0,1.0
TestVectorSerDeRow.java,51.0,3.0,48.0,0.0,8.0,5.0,8.0,1.0,1.0,80.0,80.0,0.0,2.0,0.0,0.0,11.0,0.0,9.0,11.0,4.0,11.0,9.0,5.0,3.0,0.0,3.0,93.0,660.0,49.0,588.0,209.0,383.0,23.0,180.0,18.0,378.0,440.0,219.0,303.0,7.0,40.0,25.0,40.0,2.0,4.0,0.0,0.0,0.04,92.0,58.0,92.0,9.0,0.0
TestVectorStringExpressions.java,82.0,11.0,66.0,6.0,1.0,1.0,1.0,1.0,1.0,67.0,67.0,0.0,1.0,11.0,20.0,64.0,0.0,64.0,53.0,0.0,64.0,64.0,14.0,5.0,0.0,45.0,477.0,5422.0,760.0,4312.0,535.0,4027.0,435.0,428.0,1.0,3907.0,3980.0,470.0,3702.0,1.0,4.0,4.0,4.0,1.0,1.0,87.0,82.0,0.1,72.0,72.0,74.0,64.0,0.0
TestVectorizationContext.java,47.0,7.0,36.0,3.0,2.0,2.0,2.0,1.0,1.0,132.0,132.0,0.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,30.0,87.0,1586.0,253.0,1220.0,497.0,984.0,119.0,302.0,1.0,1109.0,1140.0,448.0,971.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.1,48.0,48.0,51.0,30.0,1.0
TestWorker.java,33.0,5.0,26.0,2.0,3.0,3.0,3.0,1.0,2.0,48.0,48.0,1.0,1.0,0.0,2.0,27.0,0.0,27.0,27.0,0.0,27.0,116.0,1.0,1.0,0.0,25.0,96.0,965.0,158.0,733.0,240.0,592.0,74.0,475.0,2.0,577.0,650.0,226.0,569.0,2.0,18.0,17.0,18.0,3.0,3.0,0.0,0.0,0.1,71.0,70.0,79.0,27.0,0.0
TextMetaDataFormatter.java,39.0,1.0,35.0,3.0,8.0,8.0,8.0,2.0,2.0,30.0,30.0,0.0,1.0,0.0,3.0,10.0,0.0,10.0,10.0,2.0,10.0,10.0,0.0,1.0,0.0,9.0,72.0,465.0,29.0,381.0,101.0,238.0,56.0,71.0,5.0,195.0,269.0,84.0,205.0,4.0,29.0,29.0,30.0,1.0,6.0,80.0,80.0,0.15,77.0,77.0,81.0,16.0,0.0
TypeCheckProcFactory.java,34.0,3.0,26.0,6.0,6.0,5.0,6.0,3.0,22.0,278.0,278.0,3.0,10.0,9.0,6.0,33.0,0.0,33.0,24.0,0.0,33.0,72.0,1.0,3.0,7.0,22.0,281.0,1387.0,146.0,999.0,280.0,690.0,242.0,387.0,4.0,455.0,643.0,246.0,485.0,3.0,45.0,43.0,55.0,2.0,5.0,0.0,0.0,0.24,188.0,176.0,213.0,101.0,1.0
VectorKeySeriesBytesSerialized.java,76.0,5.0,70.0,1.0,7.0,7.0,8.0,1.0,2.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,3.0,24.0,0.0,1.0,0.0,2.0,25.0,271.0,25.0,223.0,52.0,169.0,23.0,19.0,14.5,162.0,185.0,54.0,132.0,10.5,20.0,20.0,23.0,4.0,6.0,33.0,33.0,0.1,22.0,22.0,25.0,3.0,0.0
VectorKeySeriesLongSerialized.java,68.0,5.0,61.0,1.0,9.0,8.0,10.0,1.0,2.0,12.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,24.0,0.0,1.0,0.0,2.0,27.0,249.0,26.0,199.0,36.0,151.0,24.0,23.0,17.0,135.0,159.0,37.0,123.0,13.0,20.0,20.0,23.0,4.0,6.0,33.0,22.0,0.12,27.0,23.0,30.0,3.0,0.0
VectorMapJoinCommonOperator.java,36.0,6.0,23.0,6.0,4.0,4.0,4.0,1.0,2.0,49.0,49.0,1.0,1.0,0.0,2.0,15.0,0.0,15.0,15.0,31.0,15.0,196.0,0.0,2.0,9.0,4.0,88.0,740.0,139.0,428.0,163.0,262.0,173.0,119.0,3.0,302.0,365.0,169.0,230.0,3.0,17.0,17.0,18.0,5.0,5.0,88.0,85.0,0.4,65.0,63.0,66.0,15.0,1.0
VectorMapJoinInnerBigOnlyLongOperator.java,79.0,15.0,45.0,19.0,10.0,8.0,12.0,2.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,5.0,4.0,231.0,0.0,0.0,1.0,3.0,37.0,398.0,78.0,204.0,49.0,142.0,116.0,31.0,186218.0,110.0,144.0,50.0,96.0,38.0,38.0,30.0,46.0,8.0,6.0,75.0,75.0,0.57,41.0,33.0,49.0,7.0,1.0
VectorMapJoinInnerBigOnlyMultiKeyOperator.java,79.0,15.0,45.0,19.0,10.0,8.0,11.0,3.0,1.0,23.0,23.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,231.0,0.0,0.0,1.0,3.0,35.0,405.0,81.0,206.0,50.0,144.0,118.0,37.0,173586.0,117.0,150.0,52.0,105.0,37.0,37.0,29.0,39.0,8.0,6.0,75.0,75.0,0.57,40.0,32.0,42.0,10.0,1.0
VectorMapJoinInnerBigOnlyStringOperator.java,76.0,15.0,42.0,19.0,9.0,7.0,10.0,2.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,2.0,4.0,231.0,0.0,0.0,1.0,3.0,36.0,384.0,78.0,191.0,54.0,137.0,115.0,26.0,43410.0,106.0,136.0,55.0,83.0,34.0,34.0,26.0,38.0,8.0,6.0,75.0,75.0,0.6,37.0,29.0,41.0,7.0,1.0
VectorMapJoinInnerLongOperator.java,78.0,15.0,46.0,18.0,10.0,8.0,12.0,2.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,5.0,4.0,229.0,0.0,0.0,1.0,3.0,38.0,395.0,78.0,207.0,48.0,146.0,110.0,32.0,186218.0,113.0,147.0,49.0,100.0,38.0,38.0,30.0,46.0,8.0,6.0,75.0,75.0,0.53,41.0,33.0,49.0,7.0,1.0
VectorMapJoinInnerMultiKeyOperator.java,79.0,15.0,46.0,18.0,10.0,8.0,11.0,3.0,1.0,22.0,22.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,229.0,0.0,0.0,1.0,3.0,36.0,401.0,80.0,209.0,49.0,148.0,112.0,38.0,173586.0,120.0,153.0,51.0,109.0,37.0,37.0,29.0,39.0,8.0,6.0,75.0,75.0,0.54,40.0,32.0,42.0,10.0,1.0
VectorMapJoinInnerStringOperator.java,75.0,15.0,43.0,18.0,9.0,7.0,10.0,2.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,2.0,4.0,229.0,0.0,0.0,1.0,3.0,37.0,377.0,76.0,193.0,52.0,140.0,108.0,27.0,43410.0,108.0,138.0,53.0,87.0,34.0,34.0,26.0,38.0,8.0,6.0,75.0,75.0,0.56,37.0,29.0,41.0,7.0,1.0
VectorMapJoinLeftSemiLongOperator.java,76.0,15.0,42.0,19.0,10.0,8.0,12.0,2.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,5.0,4.0,230.0,0.0,0.0,1.0,3.0,34.0,388.0,78.0,194.0,48.0,132.0,116.0,26.0,186218.0,103.0,137.0,49.0,90.0,38.0,38.0,30.0,46.0,8.0,6.0,75.0,75.0,0.6,41.0,33.0,49.0,7.0,1.0
VectorMapJoinLeftSemiMultiKeyOperator.java,78.0,15.0,43.0,20.0,10.0,8.0,11.0,3.0,1.0,23.0,23.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,230.0,0.0,0.0,1.0,3.0,32.0,398.0,81.0,196.0,49.0,134.0,121.0,32.0,173586.0,110.0,143.0,51.0,99.0,37.0,37.0,29.0,39.0,8.0,6.0,75.0,75.0,0.62,40.0,32.0,42.0,10.0,1.0
VectorMapJoinLeftSemiStringOperator.java,73.0,15.0,39.0,19.0,9.0,7.0,10.0,2.0,1.0,21.0,21.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,2.0,4.0,230.0,0.0,0.0,1.0,3.0,33.0,371.0,77.0,180.0,52.0,126.0,114.0,21.0,43410.0,98.0,128.0,53.0,77.0,34.0,34.0,26.0,38.0,8.0,6.0,75.0,75.0,0.63,37.0,29.0,41.0,7.0,1.0
VectorMapJoinOuterGenerateResultOperator.java,44.0,7.0,22.0,14.0,5.0,5.0,5.0,1.0,1.0,14.0,14.0,3.0,1.0,0.0,2.0,14.0,0.0,14.0,14.0,12.0,14.0,232.0,0.0,5.0,5.0,4.0,111.0,751.0,131.0,342.0,99.0,221.0,278.0,62.0,5.0,182.0,257.0,97.0,166.0,4.0,17.0,17.0,17.0,7.0,4.0,83.0,83.0,0.81,66.0,64.0,70.0,14.0,1.0
VectorMapJoinOuterLongOperator.java,93.0,17.0,52.0,24.0,12.0,10.0,13.0,2.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,5.0,4.0,236.0,0.0,0.0,1.0,3.0,41.0,454.0,87.0,232.0,53.0,167.0,135.0,33.0,601358.0,119.0,158.0,54.0,106.0,43.0,43.0,35.0,50.0,8.0,7.0,75.0,75.0,0.58,46.0,38.0,53.0,7.0,1.0
VectorMapJoinOuterMultiKeyOperator.java,96.0,18.0,55.0,24.0,12.0,10.0,12.0,3.0,1.0,22.0,22.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,236.0,0.0,0.0,1.0,3.0,40.0,470.0,90.0,244.0,54.0,176.0,137.0,39.0,1363402.0,131.0,171.0,56.0,121.0,44.0,44.0,36.0,46.0,8.0,7.0,75.0,75.0,0.56,47.0,39.0,49.0,10.0,1.0
VectorMapJoinOuterStringOperator.java,91.0,17.0,50.0,23.0,11.0,9.0,12.0,2.0,1.0,20.0,20.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,2.0,4.0,236.0,0.0,0.0,1.0,3.0,40.0,440.0,86.0,223.0,55.0,165.0,131.0,28.0,227242.0,116.0,152.0,56.0,98.0,40.0,40.0,32.0,43.0,8.0,7.0,75.0,75.0,0.59,43.0,35.0,46.0,7.0,1.0
VerifyFast.java,163.0,1.0,162.0,0.0,32.0,17.0,32.0,1.0,1.0,36.0,36.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,49.0,372.0,8.0,343.0,87.0,224.0,21.0,70.0,63.0,176.0,211.0,88.0,153.0,32.0,46.0,31.0,46.0,1.0,3.0,0.0,0.0,0.06,64.0,34.0,64.0,2.0,0.0
ZooKeeperHiveClientHelper.java,42.0,0.0,31.0,11.0,7.0,7.0,11.0,1.0,3.0,16.0,16.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,20.0,172.0,6.0,113.0,34.0,65.0,53.0,35.0,12.0,43.0,65.0,28.0,45.0,5.0,14.0,14.0,25.0,1.0,4.0,0.0,0.0,0.47,20.0,20.0,32.0,3.0,1.0
thrift_grammar.java,44.0,0.0,43.0,1.0,10.0,8.0,10.0,4.0,6.0,81.0,81.0,0.0,1.0,5.0,4.0,68.0,0.0,68.0,63.0,15.0,68.0,116.0,0.0,6.0,1.0,61.0,970.0,3121.0,90.0,2945.0,224.0,1963.0,88.0,752.0,7.5,1212.0,1716.0,223.0,1550.0,7.0,32.0,23.0,32.0,1.0,4.0,82.0,40.0,0.03,675.0,537.0,677.0,244.0,0.0
thrift_grammarTokenManager.java,42.0,0.0,41.0,0.0,14.0,8.0,14.0,11.0,2.0,7.0,7.0,0.0,1.0,0.0,6.0,36.0,0.0,36.0,36.0,11.0,36.0,36.0,0.0,28.0,1.0,7.0,205.0,1604.0,48.0,1544.0,117.0,1240.0,12.0,191.0,7.5,684.0,944.0,76.0,870.0,7.5,145.0,92.0,152.0,1.0,6.0,82.0,45.0,0.01,502.0,272.0,512.0,380.0,0.0
