Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountLine,CountLineBlank,CountLineComment,CountPath,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,Bugs
ArchiveDesc.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0
ArchiveUtils.java,20.0,1.0,7.0,3.0,2.0,3.0,0.0,3.0,7.0,2.0,12.0,0.0,4.0,0.0,1.0,0.0,325.0,27.0,110.0,2.5,2.5,10.0,1.0,3.0,25.0,0.59,37.0,0.0
ArchiveWork.java,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,50.0,10.0,21.0,1.0,1.0,1.0,1.0,0.0,33.0,1.11,3.0,0.0
Arguments.java,14.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,6.0,1.0,0.0,0.0,206.0,24.0,57.0,1.0,1.0,5.0,1.0,2.0,76.0,0.46,19.0,0.0
ArrayWritableObjectInspector.java,10.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,18.0,0.0,8.0,0.0,1.0,0.0,260.0,33.0,25.0,1.0,1.0,19.0,3.0,2.0,71.5,0.12,49.0,0.0
AttemptRegistrationListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0
Attr.java,4.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,39.0,5.0,17.0,1.0,2.0,1.0,2.0,0.0,17.0,1.0,3.0,0.0
AuthenticationProviderFactory.java,4.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,5.0,1.0,1.0,0.0,71.0,9.0,20.0,3.0,3.0,5.0,1.0,2.0,0.0,0.48,11.0,0.0
AuthorizationException.java,6.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,7.0,32.0,8.0,4.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0
AuthorizationFactory.java,13.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,78.0,9.0,17.0,1.0,1.0,4.0,2.0,2.0,0.0,0.33,9.0,0.0
AuthorizationMetaStoreFilterHook.java,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,0.0,101.0,14.0,24.0,2.0,2.0,3.0,2.0,1.0,0.0,0.38,12.0,0.0
AuthorizationParseUtils.java,9.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,66.0,7.0,21.0,2.0,2.0,4.0,1.0,1.0,0.0,0.55,8.0,0.0
AuthorizationTestUtil.java,7.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,94.0,11.0,41.0,1.0,1.0,1.0,1.0,0.0,0.0,0.98,6.0,0.0
AuthorizationUtils.java,16.0,0.0,3.0,4.0,3.0,2.0,0.0,1.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,293.0,21.0,63.0,2.0,2.0,9.0,1.0,2.0,0.0,0.3,56.0,1.0
AutoProgressor.java,10.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,9.0,2.0,0.0,0.0,141.0,19.0,51.0,2.0,2.0,2.0,2.0,1.0,0.0,0.72,11.0,0.0
AvgPartitionSizeBasedBigTableSelectorForAutoSMJ.java,63.0,8.0,5.0,11.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,26.0,27.0,11.0,11.0,2.0,4.0,0.0,0.35,11.0,0.0
AvroContainerInputFormat.java,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,58.0,6.0,17.0,1.0,1.0,2.0,2.0,1.0,67.0,0.49,4.0,0.0
AvroContainerOutputFormat.java,10.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,4.0,0.0,1.0,0.0,145.0,18.0,27.0,1.0,1.0,5.0,1.0,3.0,28.0,0.27,14.0,0.0
AvroDeserializer.java,24.0,2.0,4.0,5.0,2.0,4.0,0.0,2.0,0.0,2.0,13.0,0.0,7.0,0.0,8.0,0.0,429.0,40.0,91.0,1.0,1.0,18.0,1.0,5.0,39.0,0.3,62.0,1.0
AvroGenericRecordReader.java,13.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,10.0,0.0,6.0,0.0,2.0,0.0,202.0,25.0,39.0,1.0,2.0,8.0,1.0,4.0,52.5,0.28,25.0,0.0
AvroGenericRecordWritable.java,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,144.0,21.0,34.0,1.0,1.0,1.0,1.0,0.0,60.0,0.38,12.0,0.0
AvroGenericRecordWriter.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,54.0,8.0,20.0,1.5,1.5,2.0,1.0,1.0,0.0,0.77,4.0,0.0
AvroHBaseValueFactory.java,15.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,161.0,22.0,49.0,3.0,3.0,4.0,2.0,2.0,71.0,0.54,17.0,0.0
AvroLazyObjectInspector.java,30.0,5.0,7.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,14.0,0.0,2.0,0.0,8.0,0.0,503.0,90.0,126.0,2.0,2.0,14.0,4.0,4.0,0.0,0.44,55.0,0.0
AvroObjectInspectorException.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,1.25,4.0,0.0
AvroObjectInspectorGenerator.java,11.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,10.0,0.0,4.0,0.0,4.0,0.0,172.0,24.0,27.0,1.0,1.0,9.0,1.0,2.0,37.5,0.22,23.0,0.0
AvroSchemaRetriever.java,10.0,0.0,7.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,45.0,1.0,1.0,1.0,2.0,0.0,0.0,4.09,2.0,0.0
AvroSerDe.java,11.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,16.0,14.0,0.0,7.0,0.0,4.0,0.0,250.0,34.0,33.0,1.5,1.5,5.0,2.0,2.0,83.0,0.18,27.0,1.0
AvroSerdeException.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,17.0,0.0,0.0,1.0,3.0,0.0,0.0,1.06,4.0,0.0
AvroSerdeUtils.java,10.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,12.0,10.0,16.0,0.0,8.0,1.0,0.0,1.0,263.0,30.0,58.0,1.0,1.0,9.0,1.0,2.0,41.0,0.33,29.0,1.0
AvroSerializer.java,16.0,1.0,0.0,3.0,2.0,7.0,0.0,4.0,0.0,1.0,13.0,0.0,4.0,0.0,8.0,2.0,301.0,35.0,40.0,1.0,1.0,11.0,4.0,2.0,0.0,0.18,39.0,1.0
AvroStorageFormatDescriptor.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,5.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,0.65,4.0,0.0
BRoundWithNumDigitsDoubleToDouble.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,19.0,1.0,1.0,1.0,4.0,0.0,0.0,1.19,3.0,0.0
BadParam.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0
BadSchemaException.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,5.67,0.0,0.0
Base64TextInputFormat.java,8.0,0.0,1.0,2.0,1.0,6.0,0.0,2.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,199.0,26.0,49.0,1.0,1.0,5.0,1.0,2.0,63.0,0.39,23.0,0.0
Base64TextOutputFormat.java,12.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,133.0,18.0,36.0,2.0,2.0,4.0,3.0,2.0,25.0,0.46,10.0,0.0
BaseCharTypeInfo.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,65.0,11.0,19.0,1.0,1.0,1.0,3.0,0.0,50.0,0.54,8.0,0.0
BaseCharUtils.java,5.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,17.0,1.5,1.5,2.0,1.0,1.0,0.0,0.59,6.0,0.0
BaseProtocol.java,4.0,0.0,0.0,1.0,1.0,19.0,2.0,10.0,0.0,0.0,16.0,0.0,17.0,16.0,0.0,0.0,169.0,46.0,19.0,0.0,0.0,2.0,3.0,1.0,50.0,0.18,18.0,0.0
BaseScalarUdfTest.java,19.0,0.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,10.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,1.43,1.0,1.0
BaseStructObjectInspector.java,5.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,4.0,140.0,24.0,21.0,1.0,1.0,3.0,2.0,1.0,55.0,0.22,20.0,0.0
BaseTestQueries.java,12.0,0.0,5.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,49.0,6.0,25.0,2.0,2.0,2.0,2.0,1.0,67.0,1.39,2.0,0.0
BaseWork.java,5.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,23.0,0.0,9.0,0.0,0.0,0.0,220.0,47.0,41.0,1.0,1.0,4.0,2.0,2.0,90.0,0.31,30.0,1.0
BeeLineCommandCompleter.java,9.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,18.0,3.0,3.0,3.0,2.0,2.0,0.0,0.67,4.0,0.0
BeeLineCompleter.java,10.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,57.0,6.0,29.0,3.0,3.0,3.0,1.0,2.0,0.0,1.32,4.0,0.0
BeeLineSignalHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
BigTableSelectorForAutoSMJ.java,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,22.0,2.5,2.5,0.0,2.0,0.0,0.0,2.2,0.0,0.0
BinaryColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
BinaryColumnStatsAggregator.java,8.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,1.38,1.0,0.0
BinaryObjectInspector.java,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,5.0,17.0,1.0,2.0,0.0,4.0,0.0,0.0,1.89,0.0,0.0
BinaryRecordReader.java,5.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,65.0,9.0,22.0,1.5,1.5,2.0,1.0,1.0,33.0,0.65,6.0,0.0
BinarySortableSerDeWithEndPrefix.java,13.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,17.0,6.0,4.0,4.0,3.0,2.0,0.0,0.81,4.0,0.0
BinarySortableSerializeWrite.java,8.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,28.0,0.0,5.0,0.0,1.0,0.0,377.0,75.0,112.0,1.0,1.0,2.0,1.0,0.0,49.0,0.59,29.0,0.0
BitFieldReader.java,12.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,7.0,4.0,2.0,0.0,216.0,17.0,33.0,2.0,2.0,11.0,1.0,3.0,31.5,0.2,34.0,0.0
BitFieldWriter.java,7.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,73.0,8.0,20.0,1.5,1.5,3.0,1.0,1.0,40.0,0.44,8.0,0.0
BitmapIndexHandler.java,33.0,3.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,1.0,308.0,37.0,54.0,4.0,4.0,9.0,3.0,3.0,100.0,0.25,28.0,0.0
BitmapInnerQuery.java,8.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,70.0,8.0,30.0,1.0,1.0,1.0,1.0,0.0,44.0,0.94,4.0,0.0
BitmapObjectInput.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,182.0,31.0,24.0,1.0,1.0,2.0,1.0,1.0,88.0,0.19,27.0,0.0
BitmapObjectOutput.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,126.0,22.0,21.0,1.0,1.0,1.0,1.0,0.0,83.0,0.25,18.0,0.0
BitmapOuterQuery.java,11.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,84.0,8.0,28.0,1.0,1.0,1.0,1.0,0.0,44.0,0.58,4.0,0.0
BitmapQuery.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0
BloomFilterIO.java,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,1.25,3.0,0.0
BooleanColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0
BooleanColumnStatsAggregator.java,8.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,1.38,1.0,0.0
BooleanCompleter.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,2.86,1.0,0.0
BooleanObjectInspector.java,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,3.0,23.0,1.0,1.0,0.0,4.0,0.0,0.0,4.6,0.0,0.0
BoundaryDef.java,5.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,77.0,10.0,39.0,1.0,1.0,3.0,2.0,0.0,67.0,1.39,8.0,0.0
BreakableService.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,13.0,0.0,4.0,1.0,3.0,0.0,121.0,17.0,30.0,1.0,1.0,5.0,2.0,1.0,38.5,0.41,18.0,0.0
BucketIdException.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,4.0,17.0,0.0,0.0,1.0,3.0,0.0,0.0,2.43,1.0,0.0
BucketIdResolver.java,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,4.0,19.0,1.0,1.0,0.0,1.0,0.0,37.5,3.8,0.0,0.0
BucketIdResolverImpl.java,14.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,87.0,12.0,25.0,1.0,1.0,4.0,1.0,1.0,37.5,0.5,7.0,0.0
BucketJoinProcCtx.java,3.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,22.0,0.0,11.0,0.0,0.0,0.0,145.0,30.0,20.0,1.0,1.0,1.0,2.0,0.0,71.0,0.21,22.0,0.0
BucketMapJoinContext.java,7.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,22.0,0.0,7.0,0.0,3.0,0.0,248.0,35.0,48.0,1.0,1.0,5.0,2.0,4.0,58.0,0.29,39.0,0.0
BucketMapJoinOptimizer.java,9.0,1.0,1.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,91.0,13.0,24.0,1.0,1.0,1.0,2.0,0.0,0.0,0.44,5.0,0.0
BucketMapjoinProc.java,14.0,1.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,9.0,25.0,2.0,2.0,3.0,3.0,1.0,0.0,0.54,6.0,0.0
BucketMatcher.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,17.0,1.0,1.0,0.0,1.0,0.0,60.0,1.55,0.0,0.0
BucketingSortingCtx.java,4.0,0.0,0.0,1.0,1.0,8.0,0.0,4.0,0.0,2.0,23.0,0.0,10.0,0.0,0.0,0.0,242.0,44.0,79.0,1.0,1.0,2.0,1.0,1.0,62.0,0.66,27.0,0.0
BucketingSortingInferenceOptimizer.java,41.0,4.0,14.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,148.0,13.0,57.0,3.0,2.5,4.0,1.0,2.0,0.0,0.73,5.0,0.0
BucketizedHiveInputFormat.java,32.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,153.0,21.0,35.0,1.0,1.0,5.0,2.0,3.0,0.0,0.36,11.0,0.0
BucketizedHiveInputSplit.java,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,166.0,21.0,25.0,2.0,2.0,4.0,3.0,3.0,40.0,0.21,26.0,0.0
BucketizedHiveRecordReader.java,9.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,5.0,0.0,1.0,1.0,137.0,19.0,32.0,1.5,2.0,6.0,2.0,2.0,76.0,0.37,19.0,0.0
BuddyAllocatorMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
BufferChunk.java,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,85.0,11.0,22.0,1.0,1.0,3.0,3.0,1.0,0.0,0.42,10.0,0.0
BufferInProgress.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,82.0,11.0,25.0,1.0,1.5,2.0,1.0,1.0,54.0,0.53,10.0,0.0
BufferPool.java,9.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,17.0,0.0,12.0,2.0,2.0,0.0,225.0,26.0,50.0,1.0,1.0,8.0,1.0,2.0,55.0,0.33,41.0,0.0
BufferUsageManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,39.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
BufferedRows.java,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,77.0,9.0,24.0,1.0,1.0,5.0,2.0,2.0,40.0,0.55,10.0,0.0
BusyException.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0
ByteArrayRef.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,42.0,5.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,2.7,2.0,0.0
ByteObjectInspector.java,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,4.0,23.0,1.0,1.0,0.0,4.0,0.0,0.0,4.6,0.0,0.0
ByteStream.java,5.0,0.0,0.0,1.0,1.0,9.0,1.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,128.0,17.0,28.0,1.0,1.0,4.0,4.0,2.0,25.0,0.34,17.0,0.0
ByteStreamTypedSerDe.java,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,49.0,8.0,21.0,1.0,1.0,1.0,4.0,0.0,50.0,1.05,2.0,0.0
ByteWritable.java,6.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,109.0,16.0,32.0,1.0,1.0,4.0,2.0,1.0,0.0,0.52,15.0,0.0
ByteWritable.java,3.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,24.0,1.0,1.0,1.0,2.0,0.0,0.0,1.41,2.0,0.0
BytesColumnVector.java,16.0,1.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,19.0,0.0,5.0,0.0,0.0,0.0,378.0,38.0,139.0,2.0,2.0,8.0,2.0,4.0,30.0,0.68,44.0,0.0
BytesRefArrayWritable.java,12.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,1.0,230.0,24.0,93.0,1.5,1.5,6.0,2.0,2.0,0.0,0.82,27.0,0.0
BytesRefWritable.java,9.0,0.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,20.0,0.0,4.0,0.0,1.0,0.0,248.0,29.0,78.0,1.0,1.0,4.0,2.0,2.0,28.5,0.55,29.0,0.0
CLIServiceClient.java,5.0,0.0,1.0,1.0,1.0,10.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,22.0,1.0,1.0,1.0,2.0,0.0,12.5,0.96,2.0,0.0
CLIServiceTest.java,27.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,17.0,0.0,0.0,0.0,7.0,0.0,512.0,69.0,110.0,1.0,1.0,4.0,2.0,2.0,31.0,0.33,28.0,0.0
CLIServiceUtils.java,38.0,1.0,8.0,8.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,29.0,8.0,8.0,8.0,1.0,4.0,0.0,0.88,8.0,0.0
Cache.java,0.0,0.0,0.0,0.0,0.0,159.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,18.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
CacheChunk.java,4.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,86.0,14.0,22.0,1.0,1.0,1.0,4.0,0.0,42.0,0.44,10.0,0.0
CachePolicy.java,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,34.0,4.0,22.0,1.0,1.0,0.0,2.0,0.0,0.0,2.75,0.0,0.0
CacheTran.java,6.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,54.0,7.0,18.0,1.0,1.0,3.0,1.0,2.0,33.0,0.62,5.0,0.0
CachingPrintStream.java,4.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,59.0,11.0,18.0,1.0,1.0,1.0,2.0,0.0,20.0,0.6,5.0,1.0
CalciteSemanticException.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,10.0,0.0,20.0,0.0,0.0,0.0,75.0,16.0,20.0,1.0,1.0,1.0,4.0,0.0,75.0,0.51,8.0,0.0
CallbackFailedException.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0
CastBooleanToCharViaLongToChar.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,54.0,9.0,18.0,1.0,1.0,1.0,4.0,0.0,50.0,0.64,6.0,0.0
CastBooleanToStringViaLongToString.java,4.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,47.0,8.0,20.0,1.0,1.0,1.0,3.0,0.0,0.0,1.05,4.0,0.0
