Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
Allocator.java,3.0,0.0,0.0,1.0,1.0,1.8571428571428568,9.071428571428571,0.0,2.0,0.0,5.0,1.0,1.0,26.285714285714285,2.67,0.0,3.276595744680851,12.0,0.0,2.882978723404255,18.0,0.0,0.0,0.0,0.0,0.5531914893617021,5.0,0.0
AlreadyExistsException.java,7.0,0.0,1.0,2.0,1.0,2.2,9.2,0.0,6.0,3.0,1.0,5.0,1.6,10.0,0.09,0.0,3.375,35.0,0.0,2.6875,9.0,0.0,0.0,0.0,0.0,0.6875,3.0,0.0
AlterDatabaseDesc.java,3.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,75.0,0.45,1.0,2.3,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterHandler.java,0.0,0.0,0.0,0.0,0.0,2.0,55.0,0.0,1.0,0.0,6.0,0.0,1.0,64.0,3.92,0.0,5.45,19.0,0.0,12.45,77.0,0.0,0.0,6.0,0.0,1.75,7.0,0.0
AlterIndexDesc.java,5.0,0.0,3.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,82.0,1.13,1.0,2.4166666666666665,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterIndexEvent.java,4.0,0.0,0.0,1.0,1.0,1.0,2.5,0.0,1.0,0.0,0.0,1.0,2.0,33.0,0.89,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterIndexMessage.java,3.0,0.0,0.0,1.0,1.0,1.0,6.25,0.5,1.0,0.0,0.0,1.0,2.5,39.25,3.5,0.0,1.4230769230769231,4.0,1.0,1.5384615384615383,3.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,0.0
AlterIndexMessage.java,3.0,0.0,0.0,1.0,1.0,1.0,6.25,0.5,1.0,0.0,0.0,1.0,2.5,39.25,2.0,0.0,1.4230769230769231,4.0,1.0,1.5384615384615383,3.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,0.0
AlterPartitionEvent.java,7.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,55.0,1.12,1.0,2.7142857142857144,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterPartitionMessage.java,5.0,0.0,0.0,2.0,1.0,1.0,8.5,0.5,1.0,0.0,0.0,3.0,2.5,40.5,1.4,1.0,1.945945945945946,5.0,1.0,1.8108108108108107,9.0,0.0,0.0,0.0,0.0,0.1891891891891892,2.0,0.0
AlterPartitionMessage.java,13.0,0.0,0.0,5.0,1.0,1.0,8.5,0.5,1.0,0.0,0.0,8.0,2.5,40.5,0.49,1.0,1.945945945945946,5.0,1.0,1.8108108108108107,9.0,0.0,0.0,0.0,0.0,0.1891891891891892,2.0,0.0
AlterPartitionReplicationTask.java,12.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,25.0,0.33,0.0,3.5,6.0,1.0,10.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableAlterPartDesc.java,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.88,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableDesc.java,6.0,0.0,3.0,1.0,1.0,2.0,19.0,0.0,3.0,1.0,0.0,2.0,2.0,96.0,0.67,1.0,2.16,7.0,1.0,1.106666666666667,5.0,0.0,0.0,0.0,0.0,0.0133333333333333,1.0,0.0
AlterTableEvent.java,6.0,0.0,2.0,1.0,1.0,1.0,2.5,0.0,1.0,0.0,0.0,1.0,2.0,33.0,1.28,3.0,3.75,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableExchangePartition.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,57.0,0.61,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableMessage.java,4.0,0.0,0.0,2.0,1.0,1.0,7.0,0.5,1.0,0.0,0.0,2.0,2.5,39.0,1.75,1.0,1.8666666666666667,4.0,1.0,1.8333333333333333,7.0,0.0,0.0,0.0,0.0,0.2333333333333333,2.0,0.0
AlterTableMessage.java,11.0,0.0,0.0,4.0,1.0,1.0,7.0,0.5,1.0,0.0,0.0,6.0,2.5,39.0,0.62,1.0,1.8666666666666667,4.0,1.0,1.8333333333333333,7.0,0.0,0.0,0.0,0.0,0.2333333333333333,2.0,0.0
AlterTablePartMergeFilesDesc.java,4.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,82.0,0.39,1.0,1.8333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableReplicationTask.java,12.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,25.0,0.32,0.0,3.0,5.0,1.0,9.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlterTableSimpleDesc.java,5.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,73.0,0.6,1.0,3.2222222222222223,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlternateFailurePreListener.java,6.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,50.0,0.96,1.0,1.5,2.0,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
AmbiguousMethodException.java,16.0,0.0,10.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnalyzeCommandUtils.java,9.0,0.0,0.0,2.0,1.0,1.0,13.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.51,5.0,5.333333333333333,6.0,4.0,5.333333333333333,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
AnnotateOpTraitsProcCtx.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,60.0,0.61,1.0,1.75,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateReduceSinkOutputOperator.java,13.0,1.0,1.0,2.0,1.0,1.5,13.0,0.0,2.0,0.0,0.0,2.0,1.5,0.0,0.46,1.0,1.0,1.0,7.0,9.5,12.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
AnnotateRunTimeStatsOptimizer.java,13.0,0.0,0.0,3.0,1.0,2.0,26.5,0.0,2.0,3.0,0.0,6.0,1.0,0.0,0.13,2.0,3.571428571428572,6.0,2.0,8.571428571428571,17.0,0.0,0.0,0.0,0.0,1.4285714285714286,3.0,0.0
AnnotateStatsProcCtx.java,4.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,71.0,0.47,2.0,3.1666666666666665,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateWithOpTraits.java,41.0,4.0,5.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.43,3.0,3.0,3.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotateWithStatistics.java,35.0,4.0,5.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.43,3.0,3.0,3.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnotationUtils.java,5.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.27,3.0,10.0,17.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnonymousAuthenticationProviderImpl.java,4.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AppConfig.java,5.0,0.0,1.0,1.0,1.0,1.0,30.0,0.0,2.0,3.0,0.0,9.0,2.0,0.0,0.34,1.0,2.7906976744186047,8.0,1.0,3.3255813953488373,14.0,0.0,0.0,0.0,0.0,0.4418604651162791,4.0,0.0
AppMasterEventDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,71.0,0.56,2.0,2.4285714285714284,3.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AppMasterEventOperator.java,11.0,1.0,1.0,2.0,1.0,1.0,20.5,0.5,1.0,1.0,0.0,6.0,2.5,72.5,0.25,1.0,5.333333333333333,15.0,1.0,6.666666666666667,15.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.0,0.0
AppMasterEventProcessor.java,21.0,2.0,2.0,2.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.77,4.0,4.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ArchiveDesc.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ArchiveUtils.java,20.0,1.0,7.0,3.0,2.0,1.0,13.0,0.0,3.0,7.0,0.0,10.0,1.0,41.66666666666666,0.59,2.0,4.7,10.0,2.0,7.3,20.0,0.0,0.0,0.0,0.0,1.2,3.0,0.0
ArchiveWork.java,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,33.0,1.11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arguments.java,14.0,1.0,4.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,5.0,1.0,76.0,0.46,1.0,9.7,121.0,1.0,3.6,16.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
ArrayWritableObjectInspector.java,10.0,1.0,0.0,3.0,3.0,1.5,15.0,0.0,2.0,0.0,0.0,19.0,2.0,71.5,0.12,0.0,3.0588235294117645,29.0,1.0,3.588235294117647,16.0,0.0,0.0,0.0,0.0,0.4117647058823529,2.0,0.0
AttemptRegistrationListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AuthenticationProviderFactory.java,4.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,2.0,3.0,1.0,5.0,1.0,0.0,0.43,2.0,4.0,8.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
AuthorizationException.java,6.0,0.0,3.0,1.0,1.0,1.5,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,13.0,0.0,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
AuthorizationFactory.java,13.0,1.0,0.0,2.0,1.0,1.6666666666666667,6.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,0.33,1.0,2.4,6.0,0.0,1.8,3.0,0.0,0.0,0.0,0.0,0.6,2.0,0.0
AuthorizationMetaStoreFilterHook.java,7.0,0.0,0.0,2.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.38,1.0,2.833333333333333,6.0,4.0,5.333333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
AuthorizationParseUtils.java,9.0,0.0,0.0,3.0,1.0,1.0,8.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.55,4.0,5.333333333333333,8.0,2.0,4.666666666666667,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
AuthorizationPreEventListener.java,14.0,0.0,1.0,3.0,1.0,1.0909090909090908,12.636363636363637,0.0,9.0,0.0,0.0,16.0,1.4545454545454546,13.272727272727272,0.11,0.0,5.15,17.0,1.0,6.525,43.0,0.0,0.0,0.0,0.0,0.8,4.0,0.0
AuthorizationTestUtil.java,7.0,0.0,3.0,1.0,1.0,1.0,7.5,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.98,2.0,3.2,5.0,2.0,4.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AuthorizationUtils.java,16.0,0.0,3.0,4.0,3.0,1.0,42.0,0.0,1.0,14.0,0.0,9.0,1.0,0.0,0.3,2.0,7.305555555555555,19.0,1.0,5.416666666666667,16.0,0.0,0.0,0.0,0.0,1.1388888888888888,3.0,0.0
AutoProgressor.java,10.0,0.0,2.0,2.0,1.0,1.0,4.666666666666667,0.0,3.0,0.0,2.0,2.0,1.0,11.0,0.72,3.0,4.666666666666667,8.0,2.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
AvgPartitionSizeBasedBigTableSelectorForAutoSMJ.java,63.0,8.0,5.0,11.0,5.0,2.0,19.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,0.35,4.0,4.0,4.0,15.0,15.0,15.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0
AvroContainerInputFormat.java,6.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,67.0,0.49,1.0,1.6666666666666667,3.0,1.0,2.6666666666666665,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
AvroContainerOutputFormat.java,10.0,1.0,1.0,2.0,1.0,2.0,18.0,0.0,2.0,0.0,0.0,5.0,1.0,28.0,0.27,0.0,3.1666666666666665,9.0,0.0,4.833333333333333,12.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
AvroDeserializer.java,24.0,1.0,4.0,5.0,2.0,1.0,25.5,0.0,2.0,0.0,0.0,18.0,1.0,41.5,0.29,1.0,5.424242424242424,25.0,1.0,12.363636363636363,24.0,0.0,0.0,0.0,0.0,0.6363636363636364,5.0,0.0
AvroGenericRecordReader.java,13.0,1.0,2.0,3.0,2.0,2.0,20.5,0.0,1.0,0.0,0.0,8.0,1.0,52.5,0.28,0.0,2.727272727272727,7.0,1.0,4.545454545454546,17.0,0.0,0.0,0.0,0.0,0.6363636363636364,4.0,0.0
AvroGenericRecordWritable.java,6.0,0.0,0.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,60.0,0.38,2.0,4.6,7.0,1.0,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AvroGenericRecordWriter.java,5.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.77,1.0,1.5,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
AvroHBaseValueFactory.java,15.0,2.0,4.0,2.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,4.0,2.0,71.0,0.54,2.0,3.6666666666666665,6.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
AvroLazyObjectInspector.java,30.0,5.0,7.0,4.0,2.0,1.3333333333333333,20.33333333333333,0.0,1.0,0.0,0.0,14.0,2.0,28.666666666666668,0.44,0.0,2.764705882352941,10.0,1.0,6.764705882352941,19.0,0.0,0.0,0.0,0.0,0.8235294117647058,4.0,0.0
AvroObjectInspectorException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AvroObjectInspectorGenerator.java,11.0,1.0,0.0,2.0,1.0,1.0,22.0,0.0,1.0,2.0,0.0,9.0,1.0,37.5,0.22,1.0,5.68,28.0,1.0,6.96,20.0,0.0,0.0,0.0,0.0,0.44,2.0,0.0
AvroSchemaRetriever.java,10.0,0.0,7.0,1.0,1.0,1.0,5.0,0.5,1.0,0.0,0.0,1.0,1.5,0.0,4.09,1.0,1.8571428571428568,6.0,1.0,2.857142857142857,6.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0
AvroSerDe.java,11.0,1.0,1.0,2.0,1.0,1.0,32.0,0.0,1.0,1.0,0.0,5.0,2.0,83.0,0.18,0.0,4.357142857142857,13.0,1.0,4.785714285714286,25.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,0.0
AvroSerdeException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AvroSerdeUtils.java,12.0,1.0,2.0,2.0,1.0,1.0,27.0,0.0,2.0,13.0,1.0,9.0,1.0,41.0,0.31,0.0,6.88,45.0,1.0,4.96,18.0,0.0,0.0,0.0,0.0,0.76,3.0,0.0
AvroSerializer.java,16.0,1.0,0.0,3.0,2.0,1.0,17.6,0.0,4.0,0.0,0.0,11.0,1.8,17.8,0.18,0.0,2.744186046511628,25.0,1.0,7.1395348837209305,17.0,0.0,0.0,0.0,0.0,0.2093023255813953,2.0,0.0
AvroStorageFormatDescriptor.java,4.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.65,0.0,0.75,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRoundWithNumDigitsDoubleToDouble.java,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.19,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BadParam.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BadSchemaException.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base64TextInputFormat.java,8.0,0.0,1.0,2.0,1.0,3.0,16.0,0.0,2.0,1.0,1.0,5.0,1.0,63.0,0.39,0.0,2.272727272727273,7.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.4545454545454545,2.0,0.0
Base64TextOutputFormat.java,12.0,1.0,1.0,2.0,1.0,2.0,10.5,0.0,2.0,0.0,0.0,4.0,2.0,25.0,0.46,2.0,4.0,6.0,1.0,3.5,5.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
BaseCharTypeInfo.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,50.0,0.54,0.0,13.2,51.0,0.0,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaseCharUtils.java,5.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.59,4.0,5.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
BaseMaskUDF.java,9.0,2.0,0.0,2.0,2.0,1.0,13.0,6.0,12.0,1.0,10.0,9.0,2.0,50.0,0.2,2.0,2.333333333333333,3.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaseProtocol.java,4.0,0.0,0.0,1.0,1.0,1.9,1.5,0.2,10.0,0.0,16.0,2.0,1.2,40.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaseScalarUdfTest.java,19.0,0.0,7.0,1.0,1.0,1.0,17.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.43,1.0,1.0,1.0,1.0,3.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaseSemanticAnalyzer.java,13.0,0.0,2.0,3.0,1.0,1.0,25.0,2.0,6.0,35.0,2.0,21.0,1.0,46.6,0.22,1.0,8.548076923076923,83.0,0.0,4.5,29.0,0.0,0.0,0.0,0.0,0.7211538461538461,4.0,1.0
BaseStructObjectInspector.java,5.0,0.0,0.0,1.0,1.0,1.5,5.5,2.0,2.0,0.0,0.0,3.0,1.5,55.0,0.22,0.0,3.6666666666666665,14.0,1.0,1.75,4.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
BaseTestQueries.java,12.0,0.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,67.0,1.39,5.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
BaseWork.java,5.0,0.0,0.0,1.0,1.0,1.0,22.0,4.0,1.0,0.0,0.0,4.0,2.0,93.0,0.33,2.0,7.073170731707317,53.0,0.0,4.487804878048781,44.0,0.0,0.0,0.0,0.0,0.5121951219512195,4.0,0.0
BatchToRowInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BatchToRowReader.java,18.0,0.0,0.0,4.0,2.0,1.5,29.0,0.5,1.0,14.0,0.0,20.0,1.5,45.0,0.06,0.0,5.947368421052632,28.0,0.0,3.842105263157895,23.0,0.0,0.0,0.0,0.0,1.105263157894737,3.0,0.0
BeeLine.java,14.0,1.0,2.0,3.0,2.0,1.4,18.2,0.1333333333333333,3.0,9.0,81.0,15.0,1.2666666666666666,18.53333333333333,0.2,0.0,4.4,56.0,0.0,4.185964912280702,41.0,0.0,0.0,0.0,0.0,0.5298245614035088,8.0,1.0
BeeLineCommandCompleter.java,11.0,1.0,1.0,3.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.62,3.0,3.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
BeeLineCompleter.java,10.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.32,5.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
BeeLineOpts.java,4.0,0.0,0.0,1.0,1.0,1.6666666666666667,15.333333333333334,0.0,4.0,2.0,3.0,6.0,1.0,32.666666666666664,0.11,0.0,2.3617021276595747,8.0,1.0,1.8404255319148937,12.0,0.0,0.0,0.0,0.0,0.1808510638297872,3.0,1.0
BeeLineSignalHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BeelineInPlaceUpdateStream.java,4.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,7.0,0.33,0.0,1.1428571428571428,3.0,2.0,2.2857142857142856,4.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
BigTableSelectorForAutoSMJ.java,0.0,0.0,0.0,0.0,0.0,1.75,13.0,0.5,1.0,0.0,0.0,0.0,1.5,0.0,2.2,0.0,3.375,5.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,1.5,4.0,0.0
BinaryColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BinaryColumnStatsAggregator.java,32.0,0.0,0.0,5.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.44,2.0,2.0,2.0,22.0,22.0,22.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
BinaryColumnStatsData.java,10.0,0.0,1.0,2.0,2.0,2.2,10.0,0.0,6.0,3.0,1.0,14.0,1.4,15.0,0.07,0.0,5.170212765957447,14.0,1.0,3.4680851063829787,17.0,0.0,0.0,0.0,0.0,0.5319148936170213,3.0,0.0
BinaryColumnStatsMerger.java,8.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.38,2.0,2.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BinaryObjectInspector.java,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,4.833333333333333,0.3333333333333333,1.0,0.0,2.0,0.0,3.0,19.33333333333333,1.89,0.0,2.757575757575758,20.0,1.0,3.0303030303030303,19.0,0.0,0.0,0.0,0.0,0.5151515151515151,3.0,0.0
BinaryRecordReader.java,5.0,0.0,0.0,2.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,2.0,1.0,33.0,0.65,1.0,2.25,3.0,1.0,2.75,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
BinarySortableDeserializeRead.java,37.0,3.0,4.0,7.0,3.0,1.0,22.0,0.0,1.0,0.0,0.0,51.0,2.0,75.0,0.32,1.0,10.142857142857142,39.0,1.0,8.714285714285714,40.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
BinarySortableSerDe.java,31.0,2.0,4.0,5.0,3.0,1.0,39.0,0.3333333333333333,1.0,22.0,3.0,71.0,2.333333333333333,31.0,0.2,0.0,7.763157894736842,35.0,1.0,6.973684210526316,60.0,0.0,0.0,0.0,0.0,1.0789473684210529,5.0,0.0
BinarySortableSerDeWithEndPrefix.java,13.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.81,8.0,8.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
BinarySortableSerializeWrite.java,10.0,2.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,0.0,0.0,2.0,1.0,56.0,0.52,1.0,5.92,10.0,2.0,2.96,4.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0
BitFieldReader.java,12.0,0.0,1.0,3.0,1.0,1.0,13.0,0.0,1.0,0.0,4.0,11.0,1.0,31.5,0.2,0.0,4.647058823529412,23.0,1.0,4.647058823529412,15.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
BitFieldWriter.java,7.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,40.0,0.48,4.0,6.25,8.0,2.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
BitSetCheckedAuthorizationProvider.java,26.0,3.0,3.0,4.0,3.0,1.0,11.0,1.0,2.0,3.0,0.0,20.0,1.5,0.0,0.19,2.0,6.941176470588236,13.0,1.0,6.764705882352941,19.0,0.0,0.0,0.0,0.0,1.3529411764705883,4.0,0.0
